row_label_raw,row_label_full,col_0,31/12/2022VND,01/01/2022VND,numeric__31/12/2022VND,numeric__01/01/2022VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,38.042.511.320,1.469.777.528,38042511320.0,1469777528.0
Chi phí môi giới liên quan đến các căn hộchưa bàn giao,Chi phí môi giới liên quan đến các căn hộchưa bàn giao,Chi phí môi giới liên quan đến các căn hộchưa bàn giao,36.530.462.638,1.469.777.528,36530462638.0,1469777528.0
Chi phí khác,Chi phí khác,Chi phí khác,1.512.048.682,-,1512048682.0,
Dài hạn,Dài hạn,Dài hạn,7.264.553.610,3.513.547.042,7264553610.0,3513547042.0
Chi phí sửa chữa lớn,Chi phí sửa chữa lớn,Chi phí sửa chữa lớn,914.124.179,2.712.481.344,914124179.0,2712481344.0
Chi phí bảo trì phần mềm trả trước,Chi phí bảo trì phần mềm trả trước,Chi phí bảo trì phần mềm trả trước,486.902.410,532.352.246,486902410.0,532352246.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",171.880.460,268.713.452,171880460.0,268713452.0
Chi phí khác,Chi phí khác,Chi phí khác,59.181.415,-,59181415.0,
Chi phí marketing,Chi phí marketing,Chi phí marketing,5.632.465.146,-,5632465146.0,
Tổng,Tổng,Tổng,45.307.064.930,4.983.324.570,45307064930.0,4983324570.0
