row_label_raw,row_label_full,col_0,31.12.2025,31.12.2025_1,31.12.2024,31.12.2024_1,numeric__31.12.2025,numeric__31.12.2025_1,numeric__31.12.2024,numeric__31.12.2024_1
,,,Cổ phiếu phổ thông,Cổ phiếu ưu đãi,Cổ phiếu phổ thông,Cổ phiếu ưu đãi,,,,
"Số lượng cổ phiếu đăng ký,dã phát hành và đang lưu hành","Số lượng cổ phiếu đăng ký,dã phát hành và đang lưu hành","Số lượng cổ phiếu đăng ký,dã phát hành và đang lưu hành",2.845.000.000,-,2.835.000.000,-,2845000000.0,,2835000000.0,
