row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,31.12.2025Triệu đồng,31.12.2024Triệu đồng,,
Chi phí lãi tiền gửi,Chi phí lãi tiền gửi,Chi phí lãi tiền gửi,10.920.722,7.884.456,10920722.0,7884456.0
Chi phí lãi tiền vay,Chi phí lãi tiền vay,Chi phí lãi tiền vay,2.056.968,1.596.459,2056968.0,1596459.0
Chi phí lãi phát hành giấy tờ có giá,Chi phí lãi phát hành giấy tờ có giá,Chi phí lãi phát hành giấy tờ có giá,1.741.146,939.258,1741146.0,939258.0
Chi phí hoạt động tín dụng khác,Chi phí hoạt động tín dụng khác,Chi phí hoạt động tín dụng khác,147.223,330.022,147223.0,330022.0
,,,14.866.059,10.750.195,14866059.0,10750195.0
