row_label_raw,row_label_full,col_0,31.12.2025%,31.12.2024%,numeric__31.12.2025%,numeric__31.12.2024%
Trái phiếu Chính phủ bằng VND,Trái phiếu Chính phủ bằng VND,Trái phiếu Chính phủ bằng VND,"2,10 - 4,90","2,20 - 6,50",,
Tín phiếu do NHNN phát hành bằng VND,Trái phiếu Chính phủ bằng VND > Tín phiếu do NHNN phát hành bằng VND,Tín phiếu do NHNN phát hành bằng VND,Không có,"4,00",,4.0
Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành bằng VND,Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành bằng VND,Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành bằng VND,"2,50 - 8,50","2,50 - 8,50",,
Trái phiếu do các tổ chức kinh tế trong nước phát hành bằng VND,Trái phiếu do các tổ chức kinh tế trong nước phát hành bằng VND,Trái phiếu do các tổ chức kinh tế trong nước phát hành bằng VND,"8,60 - 13,40","8,62 - 12,50",,
