row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,31.12.2025Triệu đồng,31.12.2024Triệu đồng,,
Trích lập dự phòng chung,Trích lập dự phòng chung,Trích lập dự phòng chung,231.537,214.464,231537.0,214464.0
Trích lập dự phòng cụ thể,Trích lập dự phòng cụ thể,Trích lập dự phòng cụ thể,2.354.311,2.024.918,2354311.0,2024918.0
,,,2.585.848,2.239.382,2585848.0,2239382.0
