row_label_raw,row_label_full,col_0,Mã số,Số liệu trước điều chỉnh,Các điều chỉnh,Số liệu sau điều chỉnh,Ghi chú,numeric__Mã số,numeric__Số liệu trước điều chỉnh,numeric__Các điều chỉnh,numeric__Số liệu sau điều chỉnh,numeric__Ghi chú
Băng cân đối kế toán,Băng cân đối kế toán,Băng cân đối kế toán,Băng cân đối kế toán,Băng cân đối kế toán,Băng cân đối kế toán,Băng cân đối kế toán,Băng cân đối kế toán,,,,,
Phải thu ngắn hạn khác,Băng cân đối kế toán > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,36.226.375.710,3.695.745.324,39.922.121.034,(i),136.0,36226375710.0,3695745324.0,39922121034.0,
Hàng tồn kho,Băng cân đối kế toán > Hàng tồn kho,Hàng tồn kho,141,3.941.134.196.697,(195.823.694.542),3.745.310.502.155,(i),141.0,3941134196697.0,-195823694542.0,3745310502155.0,
Tài sản ngắn hạn khác,Băng cân đối kế toán > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,155,3.695.745.324,(3.695.745.324),-,(i),155.0,3695745324.0,-3695745324.0,,
Phải thu dài hạn khác,Băng cân đối kế toán > Phải thu dài hạn khác,Phải thu dài hạn khác,216,459.663.662.617,568.478.140,460.232.140.757,(i),216.0,459663662617.0,568478140.0,460232140757.0,
"Chi phí sản xuất, kinh doanh dở dang dài hạn","Băng cân đối kế toán > Chi phí sản xuất, kinh doanh dở dang dài hạn","Chi phí sản xuất, kinh doanh dở dang dài hạn",241,-,195.823.694.542,195.823.694.542,(i),241.0,,195823694542.0,195823694542.0,
