row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,30.004.317.163,7.440.225.504,(37.444.542.667),-,30004317163.0,7440225504.0,-37444542667.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,39.301.124.965,21.548.101.248,(53.515.446.737),7.333.779.476,39301124965.0,21548101248.0,-53515446737.0,7333779476.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.003.853.435,1.287.883.610,(2.244.735.927),47.001.118,1003853435.0,1287883610.0,-2244735927.0,47001118.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,727.860.375,(727.860.375),-,,727860375.0,-727860375.0,
Cộng,Cộng,Cộng,70.309.295.563,31.004.070.737,93.932.585.706,7.380.780.594,70309295563.0,31004070737.0,93932585706.0,7380780594.0
