row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Dự phòng,Số cuối năm > Giá trị hợp lý,Số đầu năm > Giá gốc,Số đầu năm > Dự phòng,Số đầu năm > Giá trị hợp lý,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Dự phòng,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Dự phòng,numeric__Số đầu năm > Giá trị hợp lý
Công ty TNHH một thành viên khách sạnBecamex\( ^{(i)} \),Công ty TNHH một thành viên khách sạnBecamex\( ^{(i)} \),Công ty TNHH một thành viên khách sạnBecamex\( ^{(i)} \),5.377.481.005,-,5.377.481.005,5.377.481.005,-,5.377.481.005,5377481005.0,,5377481005.0,5377481005.0,,5377481005.0
Công ty TNHH một thành viên thương mạiBecamex\( ^{(ii)} \),Công ty TNHH một thành viên thương mạiBecamex\( ^{(ii)} \),Công ty TNHH một thành viên thương mạiBecamex\( ^{(ii)} \),6.000.000.000,-,6.000.000.000,6.000.000.000,-,6.000.000.000,6000000000.0,,6000000000.0,6000000000.0,,6000000000.0
Cộng,Cộng,Cộng,11.377.481.005,-,11.377.481.005,11.377.481.005,-,11.377.481.005,11377481005.0,,11377481005.0,11377481005.0,,11377481005.0
