row_label_raw,row_label_full,col_0,31/12/2018Giá gốc/Số cókhả năng trả nợVND,1/1/2018Giá gốc/Số cókhả năng trả nợVND,numeric__31/12/2018Giá gốc/Số cókhả năng trả nợVND,numeric__1/1/2018Giá gốc/Số cókhả năng trả nợVND
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,Các công ty con > Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,217.481.421.143,-,217481421143.0,
Công ty TNHH Nuôi trồng Thủy sản Minh Phú – Lộc An,Các công ty con > Công ty TNHH Nuôi trồng Thủy sản Minh Phú – Lộc An,Công ty TNHH Nuôi trồng Thủy sản Minh Phú – Lộc An,8.675.391.200,2.525.483.677,8675391200.0,2525483677.0
Công ty TNHH MTV Chuỗi Cung ứng Thủy sản Minh Phú,Các công ty con > Công ty TNHH MTV Chuỗi Cung ứng Thủy sản Minh Phú,Công ty TNHH MTV Chuỗi Cung ứng Thủy sản Minh Phú,3.520.675.000,3.553.196.900,3520675000.0,3553196900.0
Doanh nghiệp Xã hội Chuỗi Tôm Rùng Minh Phú,Các công ty con > Doanh nghiệp Xã hội Chuỗi Tôm Rùng Minh Phú,Doanh nghiệp Xã hội Chuỗi Tôm Rùng Minh Phú,303.169.765,-,303169765.0,
Công ty TNHH Chế biến Thủy sản Minh Phát,Các công ty con > Công ty TNHH Chế biến Thủy sản Minh Phát,Công ty TNHH Chế biến Thủy sản Minh Phát,-,21.711.557.868,,21711557868.0
Công ty TNHH Chế biến Thủy sản Minh Quí,Các công ty con > Công ty TNHH Chế biến Thủy sản Minh Quí,Công ty TNHH Chế biến Thủy sản Minh Quí,-,1.675.106.976,,1675106976.0
