row_label_raw,row_label_full,col_0,Tổng tài sản,Tổng tài sản_1,numeric__Tổng tài sản,numeric__Tổng tài sản_1
,,,31/12/2018VND,1/1/2018VND,,
Việt Nam,Việt Nam,Việt Nam,4.559.020.505.383,4.994.787.169.977,4559020505383.0,4994787169977.0
Bắc Mỹ,Bắc Mỹ,Bắc Mỹ,959.312.363.066,348.368.274.097,959312363066.0,348368274097.0
Nhật Bản,Nhật Bản,Nhật Bản,224.634.219.244,195.828.380.374,224634219244.0,195828380374.0
Các vùng địa lý khác,Các vùng địa lý khác,Các vùng địa lý khác,341.083.878.119,247.749.494.031,341083878119.0,247749494031.0
,,,6.084.050.965.812,5.786.733.318.479,6084050965812.0,5786733318479.0
