row_label_raw,row_label_full,col_0,31/12/2018Giá gốc/Số cókhả năng trả nợVND,1/1/2018Giá gốc/Số cókhả năng trả nợVND,numeric__31/12/2018Giá gốc/Số cókhả năng trả nợVND,numeric__1/1/2018Giá gốc/Số cókhả năng trả nợVND
Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,217.481.421.143,-,217481421143.0,
Doanh nghiệp tư nhân Minh Hy,Doanh nghiệp tư nhân Minh Hy,Doanh nghiệp tư nhân Minh Hy,19.574.834.438,5.582.350.041,19574834438.0,5582350041.0
Magnum Export Private Limited,Magnum Export Private Limited,Magnum Export Private Limited,8.274.941.200,51.279.247.933,8274941200.0,51279247933.0
Sreeragam Exports Private Limited,Sreeragam Exports Private Limited,Sreeragam Exports Private Limited,-,47.224.214.914,,47224214914.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,152.902.540.861,270.584.912.655,152902540861.0,270584912655.0
,,,398.233.737.642,374.670.725.543,398233737642.0,374670725543.0
