row_label_raw,row_label_full,Tên công ty,Mã doanh nghiệp,Vốn điều lệ (VND),Địa chỉ trụ sở chính,Hoạt động kinh doanh chính,numeric__Mã doanh nghiệp,numeric__Vốn điều lệ (VND),numeric__Địa chỉ trụ sở chính,numeric__Hoạt động kinh doanh chính
Công ty TNHH MTV Đầu tư Văn Phú Giảng Võ,Công ty TNHH MTV Đầu tư Văn Phú Giảng Võ,Công ty TNHH MTV Đầu tư Văn Phú Giảng Võ,0106746133,428.000.000.000,"Số 177 Trung Kinh, quận Cầu Giấy, Tp. Hà Nội",Kinh doanh bất động sản,106746133.0,428000000000.0,,
Công ty CP Đầu tư Văn Phú số 1,Công ty CP Đầu tư Văn Phú số 1,Công ty CP Đầu tư Văn Phú số 1,0106349520,153.500.000.000,"Số 177 Trung Kinh, quận Cầu Giấy, Tp. Hà Nội","Kinh doanh bất động sản, xây lắp",106349520.0,153500000000.0,,
Công ty CP Đầu tư Văn Phú số 2,Công ty CP Đầu tư Văn Phú số 2,Công ty CP Đầu tư Văn Phú số 2,0107284467,185.000.000.000,"Số 177 Trung Kinh, quận Cầu Giấy, Tp. Hà Nội",Kinh doanh bất động sản,107284467.0,185000000000.0,,
Công ty TNHH Văn Phú CGM (tên cũ Công ty CP Đầu tư Văn Phú số 3),Công ty TNHH Văn Phú CGM (tên cũ Công ty CP Đầu tư Văn Phú số 3),Công ty TNHH Văn Phú CGM (tên cũ Công ty CP Đầu tư Văn Phú số 3),0106226215,35.800.000.000,"Số 177 Trung Kinh, quận Cầu Giấy, Tp. Hà Nội",Kinh doanh bất động sản,106226215.0,35800000000.0,,
Công ty CP Văn Phú Bắc Ái,Công ty CP Văn Phú Bắc Ái,Công ty CP Văn Phú Bắc Ái,0314126148,150.000.000.000,"Số 129 Đình Tiên Hoàng, quận Bình Thạnh, Tp. Hồ Chí Minh",Kinh doanh bất động sản,314126148.0,150000000000.0,,
Công ty TNHH MTV Đầu tư Hùng Sơn,Công ty TNHH MTV Đầu tư Hùng Sơn,Công ty TNHH MTV Đầu tư Hùng Sơn,2802526898,91.750.000.000,"Thôn 3, xã Quảng Hùng, TP. Sầm Sơn, tỉnh Thanh Hóa",Kinh doanh bất động sản,2802526898.0,91750000000.0,,
Công ty CP Đầu tư Văn phủ - Homes,Công ty CP Đầu tư Văn phủ - Homes,Công ty CP Đầu tư Văn phủ - Homes,0108274278,6.000.000.000,"Số 177 Trung Kinh, quận Cầu Giấy, Tp. Hà Nội","Tư vấn, môi giới, đầu giá bất động sản",108274278.0,6000000000.0,,
Công ty TNHH Văn Phú Resort - Lộc Bình,Công ty TNHH Văn Phú Resort - Lộc Bình,Công ty TNHH Văn Phú Resort - Lộc Bình,3301637479,460.000.000.000,"Lô E1, khu nhà ở An Đông, Tp. Huế, tỉnh Thừa Thiên Huế",Kinh doanh bất động sản,3301637479.0,460000000000.0,,
Công ty CP Union Success Việt Nam (*),Công ty CP Union Success Việt Nam (*),Công ty CP Union Success Việt Nam (*),0200829034,180.000.000.000,"Xóm 7, xã Thuỷ Sơn, huyện Thuỷ Nguyên, thành phố Hải Phòng",Kinh doanh bất động sản,200829034.0,180000000000.0,,
