row_label_raw,row_label_full,col_0,Trang,numeric__Trang
BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,2 - 3,
BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,4 - 5,
BÁO CÁO TÀI CHÍNH RIÊNG,BÁO CÁO TÀI CHÍNH RIÊNG,BÁO CÁO TÀI CHÍNH RIÊNG,,
Bàng cân đối kế toán riêng,Bàng cân đối kế toán riêng,Bàng cân đối kế toán riêng,6 - 7,
Báo cáo kết quả hoạt động kinh doanh riêng,Bàng cân đối kế toán riêng > Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng,8,8.0
Báo cáo lưu chuyển tiền tệ riêng,Bàng cân đối kế toán riêng > Báo cáo lưu chuyển tiền tệ riêng,Báo cáo lưu chuyển tiền tệ riêng,9,9.0
Bàn thuyết minh Báo cáo tài chính riêng,Bàn thuyết minh Báo cáo tài chính riêng,Bàn thuyết minh Báo cáo tài chính riêng,10 - 44,
