row_label_raw,row_label_full,col_0,Năm 2018VND,Năm 2017VND,numeric__Năm 2018VND,numeric__Năm 2017VND
Công ty TNHH MTV Đầu tư Văn Phú Giàng Võ,Công ty TNHH MTV Đầu tư Văn Phú Giàng Võ,Công ty TNHH MTV Đầu tư Văn Phú Giàng Võ,Công ty TNHH MTV Đầu tư Văn Phú Giàng Võ,Công ty TNHH MTV Đầu tư Văn Phú Giàng Võ,,
Chuyển tiền đầu tư thực hiện dự án đầu tư,Công ty TNHH MTV Đầu tư Văn Phú Giàng Võ > Chuyển tiền đầu tư thực hiện dự án đầu tư,Chuyển tiền đầu tư thực hiện dự án đầu tư,214.713.646.355,277.030.161.901,214713646355.0,277030161901.0
Thu tiền đầu tư,Công ty TNHH MTV Đầu tư Văn Phú Giàng Võ > Thu tiền đầu tư,Thu tiền đầu tư,69.720.000.000,-,69720000000.0,
Ghi nhận nợ phải thu khoản lãi vay vay hộ,Công ty TNHH MTV Đầu tư Văn Phú Giàng Võ > Ghi nhận nợ phải thu khoản lãi vay vay hộ,Ghi nhận nợ phải thu khoản lãi vay vay hộ,400.948.543,-,400948543.0,
Lãi cho vay,Công ty TNHH MTV Đầu tư Văn Phú Giàng Võ > Lãi cho vay,Lãi cho vay,12.721.849,-,12721849.0,
Công ty CP Đầu tư Văn Phú số 1,Công ty CP Đầu tư Văn Phú số 1,Công ty CP Đầu tư Văn Phú số 1,Công ty CP Đầu tư Văn Phú số 1,Công ty CP Đầu tư Văn Phú số 1,,
Chuyển tiền góp tăng vốn,Công ty CP Đầu tư Văn Phú số 1 > Chuyển tiền góp tăng vốn,Chuyển tiền góp tăng vốn,35.700.000.000,-,35700000000.0,
Nhận chuyển nhượng cổ phần,Công ty CP Đầu tư Văn Phú số 1 > Nhận chuyển nhượng cổ phần,Nhận chuyển nhượng cổ phần,24.560.000.000,42.585.000.000,24560000000.0,42585000000.0
Trả tiền thi công xây dựng,Công ty CP Đầu tư Văn Phú số 1 > Trả tiền thi công xây dựng,Trả tiền thi công xây dựng,24.726.859.000,121.181.000.000,24726859000.0,121181000000.0
Thu phí hoạt động văn phòng,Công ty CP Đầu tư Văn Phú số 1 > Thu phí hoạt động văn phòng,Thu phí hoạt động văn phòng,55.140.617,42.156.508,55140617.0,42156508.0
Thu tiền bán VLXD,Công ty CP Đầu tư Văn Phú số 1 > Thu tiền bán VLXD,Thu tiền bán VLXD,,19.524.505.880,,19524505880.0
Công ty CP Đầu tư Văn Phú số 2,Công ty CP Đầu tư Văn Phú số 2,Công ty CP Đầu tư Văn Phú số 2,Công ty CP Đầu tư Văn Phú số 2,Công ty CP Đầu tư Văn Phú số 2,,
Nhận chuyển nhượng cổ phần,Công ty CP Đầu tư Văn Phú số 2 > Nhận chuyển nhượng cổ phần,Nhận chuyển nhượng cổ phần,68.681.250.000,94.350.000.000,68681250000.0,94350000000.0
Chuyển tiền hợp tác kinh doanh,Công ty CP Đầu tư Văn Phú số 2 > Chuyển tiền hợp tác kinh doanh,Chuyển tiền hợp tác kinh doanh,-,35.580.385.000,,35580385000.0
Thu phí hoạt động văn phòng,Công ty CP Đầu tư Văn Phú số 2 > Thu phí hoạt động văn phòng,Thu phí hoạt động văn phòng,185.483.243,148.968.400,185483243.0,148968400.0
Thu tiền bán VLXD,Công ty CP Đầu tư Văn Phú số 2 > Thu tiền bán VLXD,Thu tiền bán VLXD,-,25.826.966.550,,25826966550.0
Công ty TNHH Văn Phú CGM,Công ty TNHH Văn Phú CGM,Công ty TNHH Văn Phú CGM,Công ty TNHH Văn Phú CGM,Công ty TNHH Văn Phú CGM,,
Nhận chuyển nhượng vốn góp,Công ty TNHH Văn Phú CGM > Nhận chuyển nhượng vốn góp,Nhận chuyển nhượng vốn góp,17.542.000.000,-,17542000000.0,
Thu tiền ứng trước,Công ty TNHH Văn Phú CGM > Thu tiền ứng trước,Thu tiền ứng trước,195.248.774,-,195248774.0,
Công ty TNHH Văn Phú Resort - Lộc Bình,Công ty TNHH Văn Phú Resort - Lộc Bình,Công ty TNHH Văn Phú Resort - Lộc Bình,Công ty TNHH Văn Phú Resort - Lộc Bình,Công ty TNHH Văn Phú Resort - Lộc Bình,,
Chuyển tiền góp vốn,Công ty TNHH Văn Phú Resort - Lộc Bình > Chuyển tiền góp vốn,Chuyển tiền góp vốn,460.000.000.000,-,460000000000.0,
Công ty CP Văn Phú Homes,Công ty CP Văn Phú Homes,Công ty CP Văn Phú Homes,Công ty CP Văn Phú Homes,Công ty CP Văn Phú Homes,,
Chuyển tiền góp vốn,Công ty CP Văn Phú Homes > Chuyển tiền góp vốn,Chuyển tiền góp vốn,500.000.000,-,500000000.0,
Thu phí hoạt động văn phòng,Công ty CP Văn Phú Homes > Thu phí hoạt động văn phòng,Thu phí hoạt động văn phòng,25.533.056,-,25533056.0,
Chi phí điều chỉnh quy hoạch,Công ty CP Văn Phú Homes > Chi phí điều chỉnh quy hoạch,Chi phí điều chỉnh quy hoạch,121.933.636,-,121933636.0,
Chi phí tư vấn dự án,Công ty CP Văn Phú Homes > Chi phí tư vấn dự án,Chi phí tư vấn dự án,1.728.736.369,-,1728736369.0,
Trả tiền tư vấn dự án,Công ty CP Văn Phú Homes > Trả tiền tư vấn dự án,Trả tiền tư vấn dự án,787.030.200,-,787030200.0,
Công ty CP Văn Phú Bắc Ái,Công ty CP Văn Phú Bắc Ái,Công ty CP Văn Phú Bắc Ái,Công ty CP Văn Phú Bắc Ái,Công ty CP Văn Phú Bắc Ái,,
Góp vốn,Công ty CP Văn Phú Bắc Ái > Góp vốn,Góp vốn,-,85.000.000.000,,85000000000.0
