row_label_raw,row_label_full,col_0,Năm 2018VND,Năm 2017VND,numeric__Năm 2018VND,numeric__Năm 2017VND
Công ty CP Kinh doanh Địa ốc Văn Phú,Công ty CP Kinh doanh Địa ốc Văn Phú,Công ty CP Kinh doanh Địa ốc Văn Phú,Công ty CP Kinh doanh Địa ốc Văn Phú,Công ty CP Kinh doanh Địa ốc Văn Phú,,
Chuyển tiền góp vốn,Công ty CP Kinh doanh Địa ốc Văn Phú > Chuyển tiền góp vốn,Chuyển tiền góp vốn,2.160.000.000,-,2160000000.0,
Công ty TNHH BT Hà Đông,Công ty TNHH BT Hà Đông,Công ty TNHH BT Hà Đông,Công ty TNHH BT Hà Đông,Công ty TNHH BT Hà Đông,,
Bản giao chi phí dự án xác định vốn góp,Công ty TNHH BT Hà Đông > Bản giao chi phí dự án xác định vốn góp,Bản giao chi phí dự án xác định vốn góp,17.728.728.811,-,17728728811.0,
Chuyển tiền góp vốn,Công ty TNHH BT Hà Đông > Chuyển tiền góp vốn,Chuyển tiền góp vốn,8.780.522.286,-,8780522286.0,
Công ty CP Đầu tư THG Holdings,Công ty CP Đầu tư THG Holdings,Công ty CP Đầu tư THG Holdings,Công ty CP Đầu tư THG Holdings,Công ty CP Đầu tư THG Holdings,,
Thu tiền góp vốn điều lệ,Công ty CP Đầu tư THG Holdings > Thu tiền góp vốn điều lệ,Thu tiền góp vốn điều lệ,-,374.375.700.000,,374375700000.0
Thu khác phục vụ HĐSXKD,Công ty CP Đầu tư THG Holdings > Thu khác phục vụ HĐSXKD,Thu khác phục vụ HĐSXKD,-,1.500.000,,1500000.0
Công ty CP Tài nguyên và Môi trường Trường Minh,Công ty CP Tài nguyên và Môi trường Trường Minh,Công ty CP Tài nguyên và Môi trường Trường Minh,Công ty CP Tài nguyên và Môi trường Trường Minh,Công ty CP Tài nguyên và Môi trường Trường Minh,,
Góp vốn điều lệ,Công ty CP Tài nguyên và Môi trường Trường Minh > Góp vốn điều lệ,Góp vốn điều lệ,-,1.400.000.000,,1400000000.0
