row_label_raw,row_label_full,col_0,Số năm,numeric__Số năm
Phương tiện vận tải truyền dẫn,Phương tiện vận tải truyền dẫn,Phương tiện vận tải truyền dẫn,06 - 10,
"Thiết bị, dụng cụ quản lý","Thiết bị, dụng cụ quản lý","Thiết bị, dụng cụ quản lý",03 - 10,
