row_label_raw,row_label_full,col_0,Năm 2018VND,Năm 2017VND,numeric__Năm 2018VND,numeric__Năm 2017VND
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,469.143.601.747,516.639.797.964,469143601747.0,516639797964.0
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,485.610.406.332,470.397.829.009,485610406332.0,470397829009.0
Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,(16.466.804.585),46.241.968.955,-16466804585.0,46241968955.0
Các khoản điều chỉnh lợi nhuận kế toán để xác định thu nhập chịu thuế TNDN,Các khoản điều chỉnh lợi nhuận kế toán để xác định thu nhập chịu thuế TNDN,Các khoản điều chỉnh lợi nhuận kế toán để xác định thu nhập chịu thuế TNDN,15.527.421.209,41.095.408.947,15527421209.0,41095408947.0
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,(4.415.023.478),11.707.766.594,-4415023478.0,11707766594.0
Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,3.993.874.973,11.707.766.594,3993874973.0,11707766594.0
Các khoản chi phí không được trừ,Các khoản chi phí không được trừ,Các khoản chi phí không được trừ,-,847.013.316,,847013316.0
Các khoản tăng khác,Các khoản tăng khác,Các khoản tăng khác,3.993.874.973,10.860.753.278,3993874973.0,10860753278.0
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,(8.408.898.451),-,-8408898451.0,
Doanh thu đã tính thuế TNDN ký trước,Doanh thu đã tính thuế TNDN ký trước,Doanh thu đã tính thuế TNDN ký trước,(8.408.898.451),-,-8408898451.0,
Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,19.942.444.687,29.387.642.353,19942444687.0,29387642353.0
Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,20.117.444.687,29.387.642.353,20117444687.0,29387642353.0
Các khoản chi phí không được trừ,Các khoản chi phí không được trừ,Các khoản chi phí không được trừ,20.117.444.687,29.387.642.353,20117444687.0,29387642353.0
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,(175.000.000),-,-175000000.0,
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",(175.000.000),-,-175000000.0,
Các khoản lỗ được kết chuyển,Các khoản lỗ được kết chuyển,Các khoản lỗ được kết chuyển,-,(38.795.874.342),,-38795874342.0
Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,-,(38.795.874.342),,-38795874342.0
Thu nhập tính thuế TNDN,Thu nhập tính thuế TNDN,Thu nhập tính thuế TNDN,484.671.022.956,518.939.332.569,484671022956.0,518939332569.0
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,481.195.382.854,482.105.595.603,481195382854.0,482105595603.0
Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,3.475.640.102,36.833.736.966,3475640102.0,36833736966.0
Thuế suất thuế TNDN,Thuế suất thuế TNDN,Thuế suất thuế TNDN,,,,
Hoạt động kinh doanh bất động sản,Thuế suất thuế TNDN > Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,20%,20%,0.2,0.2
Hoạt động kinh doanh khác,Thuế suất thuế TNDN > Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,20%,20%,0.2,0.2
Thuế TNDN,Thuế suất thuế TNDN > Thuế TNDN,Thuế TNDN,96.934.204.591,103.787.866.514,96934204591.0,103787866514.0
Hoạt động kinh doanh bất động sản,Thuế suất thuế TNDN > Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,96.239.076.571,96.421.119.121,96239076571.0,96421119121.0
Hoạt động kinh doanh khác,Thuế suất thuế TNDN > Hoạt động kinh doanh khác,Hoạt động kinh doanh khác,695.128.020,7.366.747.393,695128020.0,7366747393.0
Chi phí thuế TNDN tính trên TNCT năm hiện hành,Thuế suất thuế TNDN > Chi phí thuế TNDN tính trên TNCT năm hiện hành,Chi phí thuế TNDN tính trên TNCT năm hiện hành,96.934.204.591,103.787.866.514,96934204591.0,103787866514.0
Điều chỉnh chi phí thuế TNDN của các năm trước vào chi phí thuế thu nhập hiện hành năm nay,Thuế suất thuế TNDN > Điều chỉnh chi phí thuế TNDN của các năm trước vào chi phí thuế thu nhập hiện hành năm nay,Điều chỉnh chi phí thuế TNDN của các năm trước vào chi phí thuế thu nhập hiện hành năm nay,1.681.779.690,-,1681779690.0,
Tổng chi phí thuế TNDN hiện hành,Thuế suất thuế TNDN > Tổng chi phí thuế TNDN hiện hành,Tổng chi phí thuế TNDN hiện hành,98.615.984.281,103.787.866.514,98615984281.0,103787866514.0
