row_label_raw,row_label_full,col_0,31/12/2018 > Giá trịVND,31/12/2018 > Số có khànăng trả nợVND,01/01/2018 > Giá trịVND,01/01/2018 > Số có khànăng trả nợVND,numeric__31/12/2018 > Giá trịVND,numeric__31/12/2018 > Số có khànăng trả nợVND,numeric__01/01/2018 > Giá trịVND,numeric__01/01/2018 > Số có khànăng trả nợVND
Các bên liên quan,Các bên liên quan,Các bên liên quan,8.446.619.006,8.446.619.006,25.356.194.000,25.356.194.000,8446619006.0,8446619006.0,25356194000.0,25356194000.0
Công ty CP Đầu tư VănPhú số 1,Công ty CP Đầu tư VănPhú số 1,Công ty CP Đầu tư VănPhú số 1,-,-,24.726.859.000,24.726.859.000,,,24726859000.0,24726859000.0
Công ty CP Văn PhúHomes,Công ty CP Văn PhúHomes,Công ty CP Văn PhúHomes,1.114.579.806,1.114.579.806,-,-,1114579806.0,1114579806.0,,
Công ty CP Tư vấn ĐTVà PT kiến trúc I.D.E.A,Công ty CP Tư vấn ĐTVà PT kiến trúc I.D.E.A,Công ty CP Tư vấn ĐTVà PT kiến trúc I.D.E.A,7.332.039.200,7.332.039.200,-,-,7332039200.0,7332039200.0,,
Công ty CP AbeyHoldings,Công ty CP AbeyHoldings,Công ty CP AbeyHoldings,-,-,629.335.000,629.335.000,,,629335000.0,629335000.0
Các bên khác,Các bên khác,Các bên khác,340.928.233.998,340.928.233.998,59.040.075.738,59.040.075.738,340928233998.0,340928233998.0,59040075738.0,59040075738.0
Công ty CP Đầu tư vàPhát trên Nhà Hà Nội số41 (i),Công ty CP Đầu tư vàPhát trên Nhà Hà Nội số41 (i),Công ty CP Đầu tư vàPhát trên Nhà Hà Nội số41 (i),300.000.000.000,300.000.000.000,-,-,300000000000.0,300000000000.0,,
Phải trả cho các đốitương khác,Phải trả cho các đốitương khác,Phải trả cho các đốitương khác,40.928.233.998,40.928.233.998,59.040.075.738,59.040.075.738,40928233998.0,40928233998.0,59040075738.0,59040075738.0
Cộng,Cộng,Cộng,349.374.853.004,349.374.853.004,84.396.269.738,84.396.269.738,349374853004.0,349374853004.0,84396269738.0,84396269738.0
