row_label_raw,row_label_full,31/12/2018 > Giá trịVND,31/12/2018 > Số có khả năng trả nợVND,Trong năm > TăngVND,Trong năm > GiảmVND,01/01/2018 > Giá trịVND,01/01/2018 > Số có khả năng trả nợVND,numeric__31/12/2018 > Số có khả năng trả nợVND,numeric__Trong năm > TăngVND,numeric__Trong năm > GiảmVND,numeric__01/01/2018 > Giá trịVND,numeric__01/01/2018 > Số có khả năng trả nợVND
395.895.433.578,395.895.433.578,395.895.433.578,395.895.433.578,632.162.000.000,236.266.566.422,-,-,395895433578.0,632162000000.0,236266566422.0,,
400.000.000.000,400.000.000.000,400.000.000.000,400.000.000.000,640.000.000.000,240.000.000.000,-,-,400000000000.0,640000000000.0,240000000000.0,,
(4.104.566.422),(4.104.566.422),(4.104.566.422),(4.104.566.422),(7.838.000.000),(3.733.433.578),-,-,-4104566422.0,-7838000000.0,-3733433578.0,,
395.895.433.578,395.895.433.578,395.895.433.578,395.895.433.578,632.162.000.000,236.266.566.422,-,-,395895433578.0,632162000000.0,236266566422.0,,
