row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",100.679.944.574,108.022.034.126,100679944574.0,108022034126.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,113.775.438.527,76.109.858.286,113775438527.0,76109858286.0
Lãi chuyển nhượng các khoản đầu tư tài chính,Lãi chuyển nhượng các khoản đầu tư tài chính,Lãi chuyển nhượng các khoản đầu tư tài chính,-,29.000.000.000,,29000000000.0
Doanh thu cổ tức,Doanh thu cổ tức,Doanh thu cổ tức,27.479.452,744.236.640,27479452.0,744236640.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,214.482.862.553,213.876.129.052,214482862553.0,213876129052.0
