row_label_raw,row_label_full,Giá trị đầu tư: > Số đầu năm > Tăng giá trị đầu tư > Số cuối năm,Công ty Nhưa Hà Nội > Giá trị đầu tư: > 378.589.623.614 > 635.905.105.000 > 1.014.494.728.614,Công ty Nhưa bao bì Vinh > Giá trị đầu tư: > 74.316.719.775 > - > 74.316.719.775,Công ty Sunrise > Giá trị đầu tư: > 24.000.000.000 > - > 24.000.000.000,Công ty An Đông > Giá trị đầu tư: > 6.600.000.000 > - > 6.600.000.000,Công ty Cổ phần ANCOP > Giá trị đầu tư: > 980.000.000 > - > 980.000.000,Công ty Cổ phần Giải pháp và Dịch vụ Phân mềm Nam Việt > Giá trị đầu tư: > - > 54.392.479.452,Công ty Cổ phần Sản xuất PBAT An Phát > Giá trị đầu tư: > - > 168.014.000.000,Công ty Cổ phần Dịch vụ Suất ăn Công nghiệp An Phát > Giá trị đầu tư: > - > 41.100.000.000,Tổng công > Giá trị đầu tư: > 484.486.343.389 > 899.411.584.452 > 1.383.897.927.841,numeric__Công ty Nhưa Hà Nội > Giá trị đầu tư: > 378.589.623.614 > 635.905.105.000 > 1.014.494.728.614,numeric__Công ty Nhưa bao bì Vinh > Giá trị đầu tư: > 74.316.719.775 > - > 74.316.719.775,numeric__Công ty Sunrise > Giá trị đầu tư: > 24.000.000.000 > - > 24.000.000.000,numeric__Công ty An Đông > Giá trị đầu tư: > 6.600.000.000 > - > 6.600.000.000,numeric__Công ty Cổ phần ANCOP > Giá trị đầu tư: > 980.000.000 > - > 980.000.000,numeric__Công ty Cổ phần Giải pháp và Dịch vụ Phân mềm Nam Việt > Giá trị đầu tư: > - > 54.392.479.452,numeric__Công ty Cổ phần Sản xuất PBAT An Phát > Giá trị đầu tư: > - > 168.014.000.000,numeric__Công ty Cổ phần Dịch vụ Suất ăn Công nghiệp An Phát > Giá trị đầu tư: > - > 41.100.000.000,numeric__Tổng công > Giá trị đầu tư: > 484.486.343.389 > 899.411.584.452 > 1.383.897.927.841
Lợi nhuận từ công ty liên kết kể từ thời điểm mua:,Lợi nhuận từ công ty liên kết kể từ thời điểm mua:,Lợi nhuận từ công ty liên kết kể từ thời điểm mua:,Lợi nhuận từ công ty liên kết kể từ thời điểm mua:,Lợi nhuận từ công ty liên kết kể từ thời điểm mua:,Lợi nhuận từ công ty liên kết kể từ thời điểm mua:,Lợi nhuận từ công ty liên kết kể từ thời điểm mua:,Lợi nhuận từ công ty liên kết kể từ thời điểm mua:,Lợi nhuận từ công ty liên kết kể từ thời điểm mua:,Lợi nhuận từ công ty liên kết kể từ thời điểm mua:,Lợi nhuận từ công ty liên kết kể từ thời điểm mua:,Lợi nhuận từ công ty liên kết kể từ thời điểm mua:,,,,,,,,,
Số đầu năm,Lợi nhuận từ công ty liên kết kể từ thời điểm mua: > Số đầu năm,Số đầu năm,26.702.786.998,2.649.619.834,8.075.519.850,-,-,-,-,-,37.427.926.682,26702786998.0,2649619834.0,8075519850.0,,,,,,37427926682.0
Lãi/(lỗ) trong năm,Lợi nhuận từ công ty liên kết kể từ thời điểm mua: > Lãi/(lỗ) trong năm,Lãi/(lỗ) trong năm,52.078.979.780,9.499.173.469,(3.912.421.017),-,-,-,13.207.337,-,57.678.939.569,52078979780.0,9499173469.0,-3912421017.0,,,,13207337.0,,57678939569.0
Trích quỹ khen thưởng phúc lợi,Lợi nhuận từ công ty liên kết kể từ thời điểm mua: > Trích quỹ khen thưởng phúc lợi,Trích quỹ khen thưởng phúc lợi,(4.469.335.071),(2.017.947.333),(480.000.000),-,-,-,-,-,(6.967.282.404),-4469335071.0,-2017947333.0,-480000000.0,,,,,,-6967282404.0
Giảm do cổ tức nhận được,Lợi nhuận từ công ty liên kết kể từ thời điểm mua: > Giảm do cổ tức nhận được,Giảm do cổ tức nhận được,-,(4.703.974.200),(3.360.000.000),-,-,-,-,-,(8.063.974.200),,-4703974200.0,-3360000000.0,,,,,,-8063974200.0
Số cuối năm,Lợi nhuận từ công ty liên kết kể từ thời điểm mua: > Số cuối năm,Số cuối năm,74.312.431.707,5.426.871.770,323.098.833,-,-,-,13.207.337,-,80.075.609.647,74312431707.0,5426871770.0,323098833.0,,,,13207337.0,,80075609647.0
Tổng giá trị:,Tổng giá trị:,Tổng giá trị:,Tổng giá trị:,Tổng giá trị:,Tổng giá trị:,Tổng giá trị:,Tổng giá trị:,Tổng giá trị:,Tổng giá trị:,Tổng giá trị:,Tổng giá trị:,,,,,,,,,
Số đầu năm,Tổng giá trị: > Số đầu năm,Số đầu năm,405.292.410.612,76.966.339.609,32.075.519.850,6.600.000.000,980.000.000,-,-,-,521.914.270.071,405292410612.0,76966339609.0,32075519850.0,6600000000.0,980000000.0,,,,521914270071.0
Số cuối năm,Tổng giá trị: > Số cuối năm,Số cuối năm,1.088.807.160.321,79.743.591.545,24.323.098.833,6.600.000.000,980.000.000,54.392.479.452,168.027.207.337,41.100.000.000,1.463.973.537.488,1088807160321.0,79743591545.0,24323098833.0,6600000000.0,980000000.0,54392479452.0,168027207337.0,41100000000.0,1463973537488.0
