row_label_raw,row_label_full,STT,Công ty,Địa chỉ,Tỷ lệ lợi ích (%),Tỷ lệ biểu quyết (%),Hoạt động chính,numeric__Công ty,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích (%),numeric__Tỷ lệ biểu quyết (%),numeric__Hoạt động chính
1,1,1,"Công ty Cổ phần An Tiến Industries (""HII"" hoặc ""Công ty An Tiến"")","Khu công nghiệp phía Nam, xã Văn Tiến, thành phố Yên Bái, tỉnh Yên Bái, Việt Nam.","54,85","54,85","Sản xuất sản phẩm từ nhựa plastic, sản xuất phụ gia và bột đá",,,54.85,54.85,
2,2,2,"Công ty Cổ phần Khu công nghiệp Kỹ thuật cao An Phát (""Công ty An Phát Complex"")","Khu công nghiệp Kỹ thuật cao An Phát, Km 47, quốc lộ 5, phường Việt Hòa, thành phố Hải Dương, tỉnh Hải Dương, Việt Nam.","92,02","92,02",Phát triển hạ tầng khu công nghiệp,,,92.02,92.02,
3,3,3,"An Thanh Bicsol Singapore PTE. Ltd. (""Công ty An Thành Singapore"") (i)","Số 8, Temasek Boulevard # 44-00 Suntec Tower Three, Singapore.","54,85",100,Kinh doanh hạt nhựa,,,54.85,100.0,
