row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Chi phí nguyên vật liệu, hàng hóa","Chi phí nguyên vật liệu, hàng hóa","Chi phí nguyên vật liệu, hàng hóa",3.069.898.300.282,2.668.776.017.829,3069898300282.0,2668776017829.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,475.262.677.674,450.002.175.543,475262677674.0,450002175543.0
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,311.000.570.200,315.934.993.090,311000570200.0,315934993090.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,1.421.633.870.086,1.497.882.808.858,1421633870086.0,1497882808858.0
Chi phí khác,Chi phí khác,Chi phí khác,60.782.118.936,59.379.875.855,60782118936.0,59379875855.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.338.577.537.178,4.991.975.871.175,5338577537178.0,4991975871175.0
