row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số cuối năm
Tài sản phân bổ theo bộ phận lĩnh vực kinh doanh,Tài sản phân bổ theo bộ phận lĩnh vực kinh doanh,Tài sản phân bổ theo bộ phận lĩnh vực kinh doanh,6.686.446.973.019,6686446973019.0
"Sản xuất, bán và kinh doanh thương mại hạt nhựa và bao bì","Sản xuất, bán và kinh doanh thương mại hạt nhựa và bao bì","Sản xuất, bán và kinh doanh thương mại hạt nhựa và bao bì",5.244.510.894.371,5244510894371.0
Cho thuê đất và hạ tầng khu công nghiệp,Cho thuê đất và hạ tầng khu công nghiệp,Cho thuê đất và hạ tầng khu công nghiệp,1.242.409.074.902,1242409074902.0
Dịch vụ vận chuyển,Dịch vụ vận chuyển,Dịch vụ vận chuyển,199.527.003.746,199527003746.0
Tài sản không phân bổ,Tài sản không phân bổ,Tài sản không phân bổ,4.109.385.708.693,4109385708693.0
