row_label_raw,row_label_full,Chênh lệch phát sinh liên quan đến phân bổ thu nhập chịu thuế theo thời gian (*),-,-_1,-_2,(22.196.517.625),numeric__-,numeric__-_1,numeric__-_2,numeric__(22.196.517.625)
Chênh lệch phát sinh liên quan đến phân bổ thu nhập chịu thuế theo thời gian (*),Chênh lệch phát sinh liên quan đến phân bổ thu nhập chịu thuế theo thời gian (*),Chênh lệch phát sinh liên quan đến phân bổ thu nhập chịu thuế theo thời gian (*),-,-,,,,,,
Thu nhập thuế thu nhập hoãn lại tính vào kết quả hoạt động kinh doanh hợp nhất,Chênh lệch phát sinh liên quan đến phân bổ thu nhập chịu thuế theo thời gian (*) > Thu nhập thuế thu nhập hoãn lại tính vào kết quả hoạt động kinh doanh hợp nhất,Thu nhập thuế thu nhập hoãn lại tính vào kết quả hoạt động kinh doanh hợp nhất,,,(3.310.630.196),(24.078.168.390),,,-3310630196.0,-24078168390.0
