row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,173.679.772.675,151.665.660.549,173679772675.0,151665660549.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,67.485.064.815,30.848.256.187,67485064815.0,30848256187.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,8.277.380.566,9.324.490.803,8277380566.0,9324490803.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,7.960.487.216,7.895.056.206,7960487216.0,7895056206.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,257.402.705.272,199.733.463.745,257402705272.0,199733463745.0
