row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Số đầu năm,Số đầu năm,Số đầu năm,7.217.994.333,867.456.270,7217994333.0,867456270.0
Trích quỹ trong năm (*),Trích quỹ trong năm (*),Trích quỹ trong năm (*),59.894.234.529,50.978.625.795,59894234529.0,50978625795.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(43.948.524.571),(44.628.087.732),-43948524571.0,-44628087732.0
Số cuối năm,Số cuối năm,Số cuối năm,23.163.704.291,7.217.994.333,23163704291.0,7217994333.0
