row_label_raw,row_label_full,col_0,2020VND,2019VND,numeric__2020VND,numeric__2019VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,989.693.974.370,872.797.997.626,989693974370.0,872797997626.0
Mua mới trong năm,Mua mới trong năm,Mua mới trong năm,1.455.718.171.347,1.453.399.119.660,1455718171347.0,1453399119660.0
Tăng do thu hồi công ty con (Thuyết minh 5),Tăng do thu hồi công ty con (Thuyết minh 5),Tăng do thu hồi công ty con (Thuyết minh 5),53.046.706.583,-,53046706583.0,
Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,(1.674.294.339),1.348.100.000,-1674294339.0,1348100000.0
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(1.473.834.208.966),(1.078.832.045.688),-1473834208966.0,-1078832045688.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(36.006.792.097),(73.134.057.119),-36006792097.0,-73134057119.0
Chuyển sang bất động sản đầu tư,Chuyển sang bất động sản đầu tư,Chuyển sang bất động sản đầu tư,(527.470.829),(635.170.403),-527470829.0,-635170403.0
Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,(5.730.092.774),(2.367.587.004),-5730092774.0,-2367587004.0
Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,(197.466.956.828),(181.031.915.615),-197466956828.0,-181031915615.0
"Thanh lý, xóa sổ","Thanh lý, xóa sổ","Thanh lý, xóa sổ",(47.745.386.544),(315.316.391),-47745386544.0,-315316391.0
Biến động khác,Biến động khác,Biến động khác,(4.363.841.135),(1.535.150.696),-4363841135.0,-1535150696.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,731.109.808.788,989.693.974.370,731109808788.0,989693974370.0
