row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2020 VND,2019 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2020 VND,numeric__2019 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,,124.001.495.875.733,189.656.389.732.451,1.0,,124001495875733.0,189656389732451.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,,82.845.497.082,52.864.325.572,2.0,,82845497082.0,52864325572.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,4,123.918.650.378.651,189.603.525.406.879,10.0,4.0,123918650378651.0,189603525406879.0
Giá vốn hàng bán và cung cấp dịch vụ,Giá vốn hàng bán và cung cấp dịch vụ,Giá vốn hàng bán và cung cấp dịch vụ,11,4,113.878.713.434.396,175.434.116.763.035,11.0,4.0,113878713434396.0,175434116763035.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,10.039.936.944.255,14.169.408.643.844,20.0,,10039936944255.0,14169408643844.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,29,916.720.519.051,1.004.290.830.755,21.0,29.0,916720519051.0,1004290830755.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,30,951.684.580.108,966.448.473.825,22.0,30.0,951684580108.0,966448473825.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,706.153.423.148,791.223.776.592,23.0,,706153423148.0,791223776592.0
"Phần lãi trong các công ty liên doanh, liên kết","Phần lãi trong các công ty liên doanh, liên kết","Phần lãi trong các công ty liên doanh, liên kết",24,31,597.129.435.647,646.119.755.477,24.0,31.0,597129435647.0,646119755477.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,32,8.591.021.707.535,8.702.295.255.390,25.0,32.0,8591021707535.0,8702295255390.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,33,819.680.790.229,639.668.300.698,26.0,33.0,819680790229.0,639668300698.0
Lợi nhuận thuần từ hoạt động kinh doanh{30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh{30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh{30 = 20 + (21 - 22) + 24 - (25 + 26)},30,,1.191.399.821.081,5.511.407.200.163,30.0,,1191399821081.0,5511407200163.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,34,255.621.224.928,201.623.852.721,31.0,34.0,255621224928.0,201623852721.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,37.440.053.965,65.259.497.239,32.0,,37440053965.0,65259497239.0
Kết quả từ hoạt động khác(40 = 31 - 32),Kết quả từ hoạt động khác(40 = 31 - 32),Kết quả từ hoạt động khác(40 = 31 - 32),40,,218.181.170.963,136.364.355.482,40.0,,218181170963.0,136364355482.0
Lợi nhuận kế toán trước thuế(50 = 30 + 40),Lợi nhuận kế toán trước thuế(50 = 30 + 40),Lợi nhuận kế toán trước thuế(50 = 30 + 40),50,,1.409.580.992.044,5.647.771.555.645,50.0,,1409580992044.0,5647771555645.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,36,202.872.632.017,996.924.043.108,51.0,36.0,202872632017.0,996924043108.0
Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,52,36,(45.863.848.305),(25.714.246.385),52.0,36.0,-45863848305.0,-25714246385.0
Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(chuyển sang trang sau),Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(chuyển sang trang sau),Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(chuyển sang trang sau),60,,1.252.572.208.332,4.676.561.758.922,60.0,,1252572208332.0,4676561758922.0
