row_label_raw,row_label_full,STT,Tên công ty,31/12/2020 > Giá gốc VND,31/12/2020 > Dự phòng VND,31/12/2020 > Giá trị hợp lý VND,1/1/2020 > Giá gốc VND,1/1/2020 > Dự phòng VND,1/1/2020 > Giá trị hợp lý VND,numeric__Tên công ty,numeric__31/12/2020 > Giá gốc VND,numeric__31/12/2020 > Dự phòng VND,numeric__31/12/2020 > Giá trị hợp lý VND,numeric__1/1/2020 > Giá gốc VND,numeric__1/1/2020 > Dự phòng VND,numeric__1/1/2020 > Giá trị hợp lý VND
1,1,1,Công ty Cổ phần Hóa dầu Quân đội,50.000.000.000,-,(*),50.000.000.000,-,(*),,50000000000.0,,,50000000000.0,,
2,2,2,Ngân hàng TMCP Xuất nhập khẩu Việt Nam,49.913.937.200,(2.413.118.450),47.500.818.750,49.913.937.200,(5.991.102.200),43.922.835.000,,49913937200.0,-2413118450.0,47500818750.0,49913937200.0,-5991102200.0,43922835000.0
3,3,3,Công ty Cổ phần An Phú,110.724.000.000,(97.008.316.959),(*),110.724.000.000,(96.937.053.556),(*),,110724000000.0,-97008316959.0,,110724000000.0,-96937053556.0,
4,4,4,Các công ty khác,101.046.487.507,(6.371.481.518),(*),93.071.282.307,(5.764.248.536),(*),,101046487507.0,-6371481518.0,,93071282307.0,-5764248536.0,
,,,,311.684.424.707,(105.792.916.927),(*),303.709.219.507,(108.692.404.292),(*),,311684424707.0,-105792916927.0,,303709219507.0,-108692404292.0,
