row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiềnđầu năm,Mã số > 50 > 60,2020 VND > (664.229.673.030) > 11.275.206.410.674,2019 VND > 1.051.543.005.193 > 10.220.835.547.036,numeric__Mã số > 50 > 60,numeric__2020 VND > (664.229.673.030) > 11.275.206.410.674,numeric__2019 VND > 1.051.543.005.193 > 10.220.835.547.036
Ảnh hưởng của thay đổi tỷ giá hối đoái quyđổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quyđổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quyđổi ngoại tệ,61,760.636.130,2.827.858.445,61.0,760636130.0,2827858445.0
Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \)(Thuyết minh 5),Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \)(Thuyết minh 5),Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \)(Thuyết minh 5),70,10.611.737.373.774,11.275.206.410.674,70.0,10611737373774.0,11275206410674.0
