row_label_raw,row_label_full,col_0,2024VND,2023VND,numeric__2024VND,numeric__2023VND
Công ty TNHH MEATDeli HNVay,Công ty TNHH MEATDeli HNVay,Công ty TNHH MEATDeli HNVay,-,1.380.000.000.000,,1380000000000.0
Trả nợ gốc vay,Trả nợ gốc vay,Trả nợ gốc vay,-,1.380.000.000.000,,1380000000000.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,-,489.369.865,,489369865.0
Cho vay,Cho vay,Cho vay,-,39.000.000.000,,39000000000.0
Thu hồi khoản cho vay,Thu hồi khoản cho vay,Thu hồi khoản cho vay,-,39.000.000.000,,39000000000.0
Thu nhập lãi cho vay,Thu nhập lãi cho vay,Thu nhập lãi cho vay,-,1.299.287.670,,1299287670.0
Góp vốn,Góp vốn,Góp vốn,350.000.000.000,740.000.000.000,350000000000.0,740000000000.0
Cung cấp dịch vụ,Cung cấp dịch vụ,Cung cấp dịch vụ,45.083.631.183,25.666.000.000,45083631183.0,25666000000.0
Mua hàng hóa,Mua hàng hóa,Mua hàng hóa,59.784.000,-,59784000.0,
Công ty Cổ phần Masan JinJuVay,Công ty Cổ phần Masan JinJuVay,Công ty Cổ phần Masan JinJuVay,60.000.000.000,-,60000000000.0,
Trả nợ gốc vay,Trả nợ gốc vay,Trả nợ gốc vay,60.000.000.000,-,60000000000.0,
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,1.643.836,-,1643836.0,
Cung cấp dịch vụ,Cung cấp dịch vụ,Cung cấp dịch vụ,20.587.372.191,9.527.000.000,20587372191.0,9527000000.0
Mua hàng hóa,Mua hàng hóa,Mua hàng hóa,57.175.926,-,57175926.0,
Công ty TNHH MML Farm Nghệ AnThu nhập từ phân phối lợi nhuận,Công ty TNHH MML Farm Nghệ AnThu nhập từ phân phối lợi nhuận,Công ty TNHH MML Farm Nghệ AnThu nhập từ phân phối lợi nhuận,350.000.000.000,"28,000,000,000",350000000000.0,
Cung cấp dịch vụ,Cung cấp dịch vụ,Cung cấp dịch vụ,13.734.694.631,12.365.000.000,13734694631.0,12365000000.0
Công ty Cổ phần 3F VIỆTCho vay,Công ty Cổ phần 3F VIỆTCho vay,Công ty Cổ phần 3F VIỆTCho vay,60.000.000.000,79.000.000.000,60000000000.0,79000000000.0
Thu hồi khoản cho vay,Thu hồi khoản cho vay,Thu hồi khoản cho vay,69.000.000.000,-,69000000000.0,
Thu nhập lãi cho vay,Thu nhập lãi cho vay,Thu nhập lãi cho vay,5.638.684.931,2.842.424.657,5638684931.0,2842424657.0
Cung cấp dịch vụ,Cung cấp dịch vụ,Cung cấp dịch vụ,10.657.008.193,12.662.000.000,10657008193.0,12662000000.0
Công ty TNHH MNS Meat ProcessingTrả nợ gốc vay,Công ty TNHH MNS Meat ProcessingTrả nợ gốc vay,Công ty TNHH MNS Meat ProcessingTrả nợ gốc vay,-,1.154.200.000.000,,1154200000000.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,-,1.517.852.057,,1517852057.0
Công ty TNHH MNS FarmTrả nợ gốc vay,Công ty TNHH MNS FarmTrả nợ gốc vay,Công ty TNHH MNS FarmTrả nợ gốc vay,-,864.000.000.000,,864000000000.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,-,1.172.054.795,,1172054795.0
Công ty TNHH MEATDeli Sài GònCho vay,Công ty TNHH MEATDeli Sài GònCho vay,Công ty TNHH MEATDeli Sài GònCho vay,150.000.000.000,118.500.000.000,150000000000.0,118500000000.0
Thu hồi khoản cho vay,Thu hồi khoản cho vay,Thu hồi khoản cho vay,177.416.497.299,164.283.502.701,177416497299.0,164283502701.0
Thu nhập lãi cho vay,Thu nhập lãi cho vay,Thu nhập lãi cho vay,15.123.924.194,17.556.155.816,15123924194.0,17556155816.0
Cung cấp dịch vụ,Cung cấp dịch vụ,Cung cấp dịch vụ,24.469.626.340,14.616.000.000,24469626340.0,14616000000.0
Mua hàng hóa,Mua hàng hóa,Mua hàng hóa,51.938.160,-,51938160.0,
