row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2024VND,2023VND,,
Công ty TNHH Thực phẩm 3F VIỆT,Công ty TNHH Thực phẩm 3F VIỆT,Công ty TNHH Thực phẩm 3F VIỆT,Công ty TNHH Thực phẩm 3F VIỆT,Công ty TNHH Thực phẩm 3F VIỆT,,
Cung cấp dịch vụ,Công ty TNHH Thực phẩm 3F VIỆT > Cung cấp dịch vụ,Cung cấp dịch vụ,9.959.031.932,9.267.000.000,9959031932.0,9267000000.0
Mua tài sản cố định,Công ty TNHH Thực phẩm 3F VIỆT > Mua tài sản cố định,Mua tài sản cố định,87.522.360,-,87522360.0,
Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 01,Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 01,Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 01,Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 01,Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 01,,
Cung cấp dịch vụ,Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 01 > Cung cấp dịch vụ,Cung cấp dịch vụ,21.029.337.737,5.515.000.000,21029337737.0,5515000000.0
Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 02,Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 02,Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 02,Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 02,Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 02,,
Cung cấp dịch vụ,Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 02 > Cung cấp dịch vụ,Cung cấp dịch vụ,16.307.383.133,10.900.000.000,16307383133.0,10900000000.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,
Công ty Cổ phần Hàng tiêu dùng Masan,Công ty Cổ phần Hàng tiêu dùng Masan,Công ty Cổ phần Hàng tiêu dùng Masan,Công ty Cổ phần Hàng tiêu dùng Masan,Công ty Cổ phần Hàng tiêu dùng Masan,,
Phí quản lý và công nghệ thông tin,Công ty Cổ phần Hàng tiêu dùng Masan > Phí quản lý và công nghệ thông tin,Phí quản lý và công nghệ thông tin,4.596.824.081,4.407.261.551,4596824081.0,4407261551.0
Mua hàng hóa,Công ty Cổ phần Hàng tiêu dùng Masan > Mua hàng hóa,Mua hàng hóa,16.599.999,-,16599999.0,
Mua tài sản cố định,Công ty Cổ phần Hàng tiêu dùng Masan > Mua tài sản cố định,Mua tài sản cố định,1.424.423.807,27.607.065,1424423807.0,27607065.0
Công ty Cổ phần Mobicast,Công ty Cổ phần Mobicast,Công ty Cổ phần Mobicast,Công ty Cổ phần Mobicast,Công ty Cổ phần Mobicast,,
Mua dịch vụ,Công ty Cổ phần Mobicast > Mua dịch vụ,Mua dịch vụ,139.934.786,87.540.993,139934786.0,87540993.0
Công ty Cổ phần Dịch vụ Thương mại Tổng hợp WinCommerce,Công ty Cổ phần Dịch vụ Thương mại Tổng hợp WinCommerce,Công ty Cổ phần Dịch vụ Thương mại Tổng hợp WinCommerce,Công ty Cổ phần Dịch vụ Thương mại Tổng hợp WinCommerce,Công ty Cổ phần Dịch vụ Thương mại Tổng hợp WinCommerce,,
Mua hàng hóa,Công ty Cổ phần Dịch vụ Thương mại Tổng hợp WinCommerce > Mua hàng hóa,Mua hàng hóa,134.677.827,393.946.970,134677827.0,393946970.0
