row_label_raw,row_label_full,col_0,Năm 2018(VND),numeric__Năm 2018(VND)
Lương thường của Ban Tổng Giám đốc,Lương thường của Ban Tổng Giám đốc,Lương thường của Ban Tổng Giám đốc,3.035.619.849,3035619849.0
Thù lao của Hội đồng Quản trị,Thù lao của Hội đồng Quản trị,Thù lao của Hội đồng Quản trị,212.912.000,212912000.0
Thù lao Ban kiểm soát,Thù lao Ban kiểm soát,Thù lao Ban kiểm soát,69.333.000,69333000.0
Cộng,Cộng,Cộng,3.317.864.849,3317864849.0
