row_label_raw,row_label_full,col_0,31/12/2018(VND),01/01/2018(VND),numeric__31/12/2018(VND),numeric__01/01/2018(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,650.919.372.980,483.411.066.554,650919372980.0,483411066554.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,587.920.419.125,459.550.483.799,587920419125.0,459550483799.0
Lãi chậm trả tiền than,Lãi chậm trả tiền than,Lãi chậm trả tiền than,50.318.735.542,13.873.819.607,50318735542.0,13873819607.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,12.680.218.313,9.986.763.148,12680218313.0,9986763148.0
Dài hạn,Dài hạn,Dài hạn,-,-,,
Cộng,Dài hạn > Cộng,Cộng,650.919.372.980,483.411.066.554,650919372980.0,483411066554.0
