row_label_raw,row_label_full,col_0,Năm 2018(VND),Năm 2017(VND),numeric__Năm 2018(VND),numeric__Năm 2017(VND)
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,9.537.451.016.744,9.394.912.445.580,9537451016744.0,9394912445580.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,19.884.139.730,16.471.360.050,19884139730.0,16471360050.0
Cộng,Cộng,Cộng,9.557.335.156.474,9.411.383.805.630,9557335156474.0,9411383805630.0
