row_label_raw,row_label_full,col_0,31/12/2018(VND),01/01/2018(VND),numeric__31/12/2018(VND),numeric__01/01/2018(VND)
Vốn của Nhà nước,Vốn của Nhà nước,Vốn của Nhà nước,6.778.085.000.000,6.778.085.000.000,6778085000000.0,6778085000000.0
Vốn của đối tượng khác,Vốn của đối tượng khác,Vốn của đối tượng khác,21.915.000.000,21.915.000.000,21915000000.0,21915000000.0
Cộng,Cộng,Cộng,6.800.000.000.000,6.800.000.000.000,6800000000000.0,6800000000000.0
