row_label_raw,row_label_full,TT,Tên đơn vị,Giá trị mua trong kỳ > Nội dung,Giá trị mua trong kỳ > Giá trị,Giá trị bản trong kỳ > Nội dung,Giá trị bản trong kỳ > Giá trị,numeric__Tên đơn vị,numeric__Giá trị mua trong kỳ > Nội dung,numeric__Giá trị mua trong kỳ > Giá trị,numeric__Giá trị bản trong kỳ > Nội dung,numeric__Giá trị bản trong kỳ > Giá trị
A,A,A,B,1,2,3,4,,1.0,2.0,3.0,4.0
19,19,19,Tập đoàn CN Than Khoáng Sản Việt Nam,"Dịch vụ, lãi chậm trả tiền than",37.344.915.980,"Dịch vụ, lãi chậm trả tiền than",722.568.000,,,37344915980.0,,722568000.0
20,20,20,Tổng Công ty CN Hóa chất mô - Vinacomin,Mua hóa chất,8.181.759.230,,-,,,8181759230.0,,
21,21,21,Trường cao đẳng nghề Than - Khoáng sản Việt Nam,Mua dịch vụ,455.574.000,,-,,,455574000.0,,
22,22,22,Trường quản trị kinh doanh - Vinacomin,Mua dịch vụ,885.910.500,,-,,,885910500.0,,
23,23,23,Viện cơ khí năng lượng và mô - Vinacomin,Mua dịch vụ,2.708.000.000,,-,,,2708000000.0,,
24,24,24,Viện khoa học công nghệ mô,Mua dịch vụ,498.045.499,,-,,,498045499.0,,
,,,Cộng,,5.729.998.355.164,-,226.817.789.719,,,5729998355164.0,,226817789719.0
