row_label_raw,row_label_full,col_0,Nguyên tệ,VND,numeric__Nguyên tệ,numeric__VND
Ngoại tệ,Ngoại tệ,Ngoại tệ,,-,,
Đồng Việt Nam,Ngoại tệ > Đồng Việt Nam,Đồng Việt Nam,,303.000.000.000,,303000000000.0
Cộng,Ngoại tệ > Cộng,Cộng,,303.000.000.000,,303000000000.0
