row_label_raw,row_label_full,col_0,col_1,31/12/2018(VND),01/01/2018(VND),numeric__col_1,numeric__31/12/2018(VND),numeric__01/01/2018(VND)
a.,a.,a.,Ngắn hạn,3.226.054.518.956,2.277.995.125.129,,3226054518956.0,2277995125129.0
a.,a.,a.,Công ty Mua bán điện,3.210.381.372.766,2.268.126.307.745,,3210381372766.0,2268126307745.0
a.,a.,a.,Các khách hàng khác,15.673.146.190,9.868.817.384,,15673146190.0,9868817384.0
b.,b.,b.,Dài hạn,-,-,,,
b.,b. > b.,b.,Cộng,3.226.054.518.956,2.277.995.125.129,,3226054518956.0,2277995125129.0
