row_label_raw,row_label_full,col_0,Năm 2018(VND),Năm 2017(VND),numeric__Năm 2018(VND),numeric__Năm 2017(VND)
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",6.940.381.911.995,6.848.721.414.342,6940381911995.0,6848721414342.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,344.603.428.313,352.773.044.792,344603428313.0,352773044792.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,1.938.680.843.358,1.977.359.452.046,1938680843358.0,1977359452046.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,254.687.819.889,193.833.457.367,254687819889.0,193833457367.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,295.182.897.732,262.756.788.084,295182897732.0,262756788084.0
Cộng,Cộng,Cộng,9.773.536.901.287,9.635.444.156.631,9773536901287.0,9635444156631.0
