row_label_raw,row_label_full,col_0,Năm 2018(VND),Năm 2017(VND),numeric__Năm 2018(VND),numeric__Năm 2017(VND)
Tổng doanh thu bán hàng và cung cấp DV,Tổng doanh thu bán hàng và cung cấp DV,Tổng doanh thu bán hàng và cung cấp DV,11.498.922.699.071,11.152.716.360.693,11498922699071.0,11152716360693.0
Doanh thu bán hàng,Doanh thu bán hàng,Doanh thu bán hàng,11.473.208.993.196,11.128.457.201.520,11473208993196.0,11128457201520.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,25.713.705.875,24.259.159.173,25713705875.0,24259159173.0
