row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2015 VND,1/1/2015 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2015 VND,numeric__1/1/2015 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),TÀI SẢN > Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),100,,3.293.744.990.809,3.213.455.162.067,100.0,,3293744990809.0,3213455162067.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,5,122.761.009.012,32.605.302.356,110.0,5.0,122761009012.0,32605302356.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,15.453.534.920,27.605.302.356,111.0,,15453534920.0,27605302356.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,107.307.474.092,5.000.000.000,112.0,,107307474092.0,5000000000.0
Các khoản đầu tư tài chính ngắn hạn,TÀI SẢN > Các khoản đầu tư tài chính ngắn hạn,Các khoản đầu tư tài chính ngắn hạn,120,6(a),53.129.213.049,40.678.750.000,120.0,,53129213049.0,40678750000.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,1.105.831.453.793,1.058.775.548.924,130.0,,1105831453793.0,1058775548924.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,7,158.896.671.037,166.725.749.464,131.0,7.0,158896671037.0,166725749464.0
Trả trước cho người bán ngắn hạn,TÀI SẢN > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,132,,211.449.188.087,108.502.036.381,132.0,,211449188087.0,108502036381.0
Phải thu về cho vay ngắn hạn,TÀI SẢN > Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,135,8(a),545.576.145.000,488.242.644.476,135.0,,545576145000.0,488242644476.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,9(a),276.129.039.669,366.524.708.603,136.0,,276129039669.0,366524708603.0
Dự phòng các khoản phải thu ngắn hạn khó đòi,TÀI SẢN > Dự phòng các khoản phải thu ngắn hạn khó đòi,Dự phòng các khoản phải thu ngắn hạn khó đòi,137,10,(86.219.590.000),(71.219.590.000),137.0,10.0,-86219590000.0,-71219590000.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,11,2.000.523.074.013,2.070.102.551.340,140.0,11.0,2000523074013.0,2070102551340.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,141,,2.003.823.667.763,2.073.605.645.090,141.0,,2003823667763.0,2073605645090.0
Dự phòng giảm giá hàng tồn kho,TÀI SẢN > Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,149,,(3.300.593.750),(3.503.093.750),149.0,,-3300593750.0,-3503093750.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,11.500.240.942,11.293.009.447,150.0,,11500240942.0,11293009447.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,,1.228.813.307,1.542.959.241,151.0,,1228813307.0,1542959241.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,,-,174.652.231,152.0,,,174652231.0
Thuế và các khoản khác phải thu Nhà nước,TÀI SẢN > Thuế và các khoản khác phải thu Nhà nước,Thuế và các khoản khác phải thu Nhà nước,153,18(b),10.271.427.635,9.575.397.975,153.0,,10271427635.0,9575397975.0
