row_label_raw,row_label_full,col_0,Ngắn hạn,Ngắn hạn_1,Dài hạn,Dài hạn_1,numeric__Ngắn hạn,numeric__Ngắn hạn_1,numeric__Dài hạn,numeric__Dài hạn_1
,,,2015VND,2014VND,2015VND,2014VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,-,2.450.166.553,142.815.710.335,138.837.528.680,,2450166553.0,142815710335.0,138837528680.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,-,-,12.227.920.132,26.396.504.833,,,12227920132.0,26396504833.0
Hoàn nhập trong năm,Hoàn nhập trong năm,Hoàn nhập trong năm,-,(472.923.000),(8.975.567.210),(22.418.323.178),,-472923000.0,-8975567210.0,-22418323178.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,-,(1.977.243.553),(48.460.513.732),-,,-1977243553.0,-48460513732.0,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,-,-,97.607.549.525,142.815.710.335,,,97607549525.0,142815710335.0
