row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2015 VND,1/1/2015 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2015 VND,numeric__1/1/2015 VND
Bất động sản đầu tư,Bất động sản đầu tư,Bất động sản đầu tư,230,15,97.598.256.096,105.058.926.862,230.0,15.0,97598256096.0,105058926862.0
Nguyên giá,Nguyên giá,Nguyên giá,231,,107.476.157.117,112.649.766.776,231.0,,107476157117.0,112649766776.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,232,,(9.877.901.021),(7.590.839.914),232.0,,-9877901021.0,-7590839914.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,6(b),911.109.434.745,1.378.523.353.653,250.0,,911109434745.0,1378523353653.0
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,251,,619.806.481.114,1.165.668.926.130,251.0,,619806481114.0,1165668926130.0
"Đầu tư vào các công ty liên doanh, liên kết","Đầu tư vào các công ty liên doanh, liên kết","Đầu tư vào các công ty liên doanh, liên kết",252,,24.761.500.000,97.567.857.143,252.0,,24761500000.0,97567857143.0
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,253,,364.149.003.156,258.102.280.715,253.0,,364149003156.0,258102280715.0
Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,254,,(97.607.549.525),(142.815.710.335),254.0,,-97607549525.0,-142815710335.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,65.508.595.081,9.804.579.403,260.0,,65508595081.0,9804579403.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,16,1.980.213.912,7.326.798.150,261.0,16.0,1980213912.0,7326798150.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,268,,63.528.381.169,2.477.781.253,268.0,,63528381169.0,2477781253.0
TỔNG TÀI SẢN(270 = 100 + 200),TỔNG TÀI SẢN(270 = 100 + 200),TỔNG TÀI SẢN(270 = 100 + 200),270,,4.604.129.776.632,4.892.212.820.394,270.0,,4604129776632.0,4892212820394.0
