row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2015VND,2014VND,,
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
Công ty TNHH Thương Tín Tàu Cuốc,Công ty TNHH Thương Tín Tàu Cuốc,Công ty TNHH Thương Tín Tàu Cuốc,Công ty TNHH Thương Tín Tàu Cuốc,Công ty TNHH Thương Tín Tàu Cuốc,,
Vốn góp,Công ty TNHH Thương Tín Tàu Cuốc > Vốn góp,Vốn góp,49.000.000.000,103.124.000.000,49000000000.0,103124000000.0
Mua cổ phiếu của Công ty Cổ phần May Tiến Phát,Công ty TNHH Thương Tín Tàu Cuốc > Mua cổ phiếu của Công ty Cổ phần May Tiến Phát,Mua cổ phiếu của Công ty Cổ phần May Tiến Phát,3.000.000.000,-,3000000000.0,
Mua cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốc,Mua cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốc,Mua cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốc,,,,
Đông Sài Gòn,Mua cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốc > Đông Sài Gòn,Đông Sài Gòn,7.301.731.524,-,7301731524.0,
Bán cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốc,Bán cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốc,Bán cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốc,,,,
Đông Sài Gòn,Bán cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốc > Đông Sài Gòn,Đông Sài Gòn,7.252.003.500,-,7252003500.0,
Cho vay,Bán cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốc > Cho vay,Cho vay,34.642.000.000,-,34642000000.0,
Thu nhập lãi cho vay,Bán cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốc > Thu nhập lãi cho vay,Thu nhập lãi cho vay,539.988.000,-,539988000.0,
Công ty TNHH MTV Kinh doanh - Dịch vụ Địa ốc Sài Gòn,Công ty TNHH MTV Kinh doanh - Dịch vụ Địa ốc Sài Gòn,Công ty TNHH MTV Kinh doanh - Dịch vụ Địa ốc Sài Gòn,Công ty TNHH MTV Kinh doanh - Dịch vụ Địa ốc Sài Gòn,Công ty TNHH MTV Kinh doanh - Dịch vụ Địa ốc Sài Gòn,,
Thương Tín,Thương Tín,Thương Tín,Thương Tín,Thương Tín,,
Mua hàng hóa và dịch vụ,Thương Tín > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,64.928.991.798,17.949.820.519,64928991798.0,17949820519.0
Thu nhập cho thuê văn phòng,Thương Tín > Thu nhập cho thuê văn phòng,Thu nhập cho thuê văn phòng,2.150.635.242,-,2150635242.0,
Mua cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốc,Mua cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốc,Mua cổ phiếu của Công ty Cổ phần Đầu tư Phát triển Địa ốc,,,,
