row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Thu nhập từ thanh lý các khoản đầu tư (i),Thu nhập từ thanh lý các khoản đầu tư (i),Thu nhập từ thanh lý các khoản đầu tư (i),17.389.278,9.669.052,17389278.0,9669052.0
Lãi từ các khoản cho vay và tiền gửi,Lãi từ các khoản cho vay và tiền gửi,Lãi từ các khoản cho vay và tiền gửi,3.548.868,2.814.883,3548868.0,2814883.0
Cổ tức được chia (ii),Cổ tức được chia (ii),Cổ tức được chia (ii),3.349.223,12.500,3349223.0,12500.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,139.738,-,139738.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,24.427.107,12.496.435,24427107.0,12496435.0
