row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,3.999.914,1.188.104,3999914.0,1188104.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,383.977,2.579.841,383977.0,2579841.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.383.891,3.767.945,4383891.0,3767945.0
