row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
Ứng trước tiền góp vốn (i),Ngắn hạn > Ứng trước tiền góp vốn (i),Ứng trước tiền góp vốn (i),4.900.000,4.900.000,4900000.0,4900000.0
Đặt cọc mua cổ phần (ii),Ngắn hạn > Đặt cọc mua cổ phần (ii),Đặt cọc mua cổ phần (ii),1.200.000,-,1200000.0,
Đặt cọc khác,Ngắn hạn > Đặt cọc khác,Đặt cọc khác,23.955,23.955,23955.0,23955.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,6.123.955,4.923.955,6123955.0,4923955.0
Dài hạn,Dài hạn,Dài hạn,,,,
Đặt cọc cho mục đích thực hiện hợp đồng (iii),Dài hạn > Đặt cọc cho mục đích thực hiện hợp đồng (iii),Đặt cọc cho mục đích thực hiện hợp đồng (iii),5.522.946,-,5522946.0,
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,5.522.946,-,5522946.0,
