row_label_raw,row_label_full,TT,Tên công ty,Tên viết tắt,Tỷ lệ biểu quyết (%) (*),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tên viết tắt,numeric__Tỷ lệ biểu quyết (%) (*),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính
43,43,43,Công ty Cổ phần One Mount Consumer (Tên trước đây là Công ty Cổ phần OneID),Công ty One Mount Consumer,"99,95","51,22","Tầng 4, tỏa văn phòng T26, Khu đô thị Times City, số 458, Phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trung, Thành phố Hà Nội, Việt Nam",Hoạt động trung gian tiền tệ khác,,,99.95,51.22,,
44,44,44,Công ty Cổ phần VinID Pay,Công ty VinID Pay,"100,00","54,02","Tầng 2, tỏa nhà T26, Khu đô thị Times City, số 458, Phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trung, Thành phố Hà Nội, Việt Nam",Hoạt động trung gian tiền tệ khác,,,100.0,54.02,,
45,45,45,Công ty Cổ phần One Mount Distribution (Tên trước đây là Công ty Cổ phần One Distribution),Công ty One Mount Distribution,"99,90","51,17","Tầng 3, Tôi văn phòng T26, khu đô thị Times City, số 458, Phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trung, Thành phố Hà Nội, Việt Nam","Kho bãi, lưu trữ hàng hóa",,,99.9,51.17,,
46,46,46,Công ty Cổ phần One Mount Real Estate,Công ty One Mount Real Estate,"99,90","51,17","Tầng 1, tỏa nhà T26, Khu đô thị Times City, số 458, Phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trung, Thành phố Hà Nội, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản",,,99.9,51.17,,
47,47,47,Công ty Cổ phần Đầu tư Kinh doanh VMC Holding,Công ty VMC Holding,"75,00","74,85",Khu đô thị sinh thái Vinhomes Riverside (1),Hoạt động tư vấn quản lý,,,75.0,74.85,,
48,48,48,Công ty Cổ phần Bệnh viện Đa khoa Quốc tế Vinmec,Công ty Vinmec,"100,00","74,85","Số 458, Phố Minh Khai, Phường Vĩnh Tuy, Quận hai Bà Trung, Thành phố Hà Nội, Việt Nam",Cung cấp các dịch vụ bệnh viện,,,100.0,74.85,,
49,49,49,Công ty TNHH Một thành viên Vinschool,Công ty Vinschool,"100,00","100,00",Khu đô thị sinh thái Vinhomes Riverside (1),Cung cấp dịch vụ giáo dục,,,100.0,100.0,,
50,50,50,Công ty TNHH Giáo dục và Đào tạo VinAcademy,Công ty VinAcademy,"100,00","99,61",Khu đô thị sinh thái Vinhomes Riverside (1),Cung cấp dịch vụ giáo dục,,,100.0,99.61,,
51,51,51,Công ty TNHH Dịch vụ Bảo vệ Vincom,Công ty Bảo vệ Vincom,"100,00","100,00",Khu đô thị sinh thái Vinhomes Riverside (1),Kinh doanh dịch vụ bảo vệ,,,100.0,100.0,,
52,52,52,Công ty TNHH Dịch vụ Vận tải Sinh thái Vinbus,Công ty Vinbus,"100,00","100,00",Khu đô thị sinh thái Vinhomes Riverside (1),Dịch vụ vận tải hành khách,,,100.0,100.0,,
53,53,53,Công ty Cổ phần Sản xuất và Kinh doanh VinFast (Tên trước đây là Công ty TNHH Sản xuất và Kinh doanh VinFast),Công ty VinFast,"51,52","51,52","Khu Kinh tế Đình Vũ - Cát Hải, Đảo Cát Hải, Thị trấn Cát Hải, Huyện Cát Hải, Thành phố Hải Phòng, Việt Nam",Sản xuất xe có động cơ,,,51.52,51.52,,
