row_label_raw,row_label_full,col_0,Don vị tính: triệu VND,Don vị tính: triệu VND_1,numeric__Don vị tính: triệu VND,numeric__Don vị tính: triệu VND_1
,,,Số cuối năm,Số đầu năm,,
Trả trước cho người bán khác,Trả trước cho người bán khác,Trả trước cho người bán khác,2.748.882,937.308,2748882.0,937308.0
Trả trước cho bên liên quan,Trả trước cho bên liên quan,Trả trước cho bên liên quan,153.972,881,153972.0,881.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.902.854,938.189,2902854.0,938189.0
Dự phòng trả trước khó đòi,Dự phòng trả trước khó đòi,Dự phòng trả trước khó đòi,(33.709),-,-33709.0,
Chi tiết các khoản trả trước cho người bán khácchiếm trên 10% tổng trả trước cho người bánTrả trước cho một tổ chức,Chi tiết các khoản trả trước cho người bán khácchiếm trên 10% tổng trả trước cho người bánTrả trước cho một tổ chức,Chi tiết các khoản trả trước cho người bán khácchiếm trên 10% tổng trả trước cho người bánTrả trước cho một tổ chức,1.000.000,-,1000000.0,
