row_label_raw,row_label_full,Nội dung giao dịch,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Chi phí từ thiện phát sinh,Chi phí từ thiện phát sinh,Chi phí từ thiện phát sinh,25.000,91.046,25000.0,91046.0
Chuyển tiền cho mục đích từ thiện,Chuyển tiền cho mục đích từ thiện,Chuyển tiền cho mục đích từ thiện,5.000,800.800,5000.0,800800.0
