row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,171.902,110.495,171902.0,110495.0
Thu nhập từ cung cấp dịch vụ bảo lãnh,Thu nhập từ cung cấp dịch vụ bảo lãnh,Thu nhập từ cung cấp dịch vụ bảo lãnh,150.995,82.323,150995.0,82323.0
Các khoản thu nhập khác,Các khoản thu nhập khác,Các khoản thu nhập khác,20.907,28.172,20907.0,28172.0
Chi phí khác,Chi phí khác,Chi phí khác,181.082,4.681,181082.0,4681.0
Lỗ từ hoạt động bán hàng hóa,Lỗ từ hoạt động bán hàng hóa,Lỗ từ hoạt động bán hàng hóa,128.446,-,128446.0,
Dự phòng giảm giá hàng hóa,Dự phòng giảm giá hàng hóa,Dự phòng giảm giá hàng hóa,21.074,-,21074.0,
Các khoản chi phí khác,Các khoản chi phí khác,Các khoản chi phí khác,31.562,4.681,31562.0,4681.0
(Lỗ)/LỢI NHUẬN KHÁC THUÀN,(Lỗ)/LỢI NHUẬN KHÁC THUÀN,(Lỗ)/LỢI NHUẬN KHÁC THUÀN,(9.180),105.814,-9180.0,105814.0
