row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Chi phí từ thiện,Chi phí từ thiện,Chi phí từ thiện,4.318.789,1.501.910,4318789.0,1501910.0
Chi phí hình thành bất động sản,Chi phí hình thành bất động sản,Chi phí hình thành bất động sản,1.931.159,2.849.547,1931159.0,2849547.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,812.017,636.614,812017.0,636614.0
"Chi phí khấu hao, hao mòn và phân bổ chi phí thuê đất","Chi phí khấu hao, hao mòn và phân bổ chi phí thuê đất","Chi phí khấu hao, hao mòn và phân bổ chi phí thuê đất",474.769,707.511,474769.0,707511.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,445.289,547.031,445289.0,547031.0
(Hoàn nhập)/trích lập dự phòng,(Hoàn nhập)/trích lập dự phòng,(Hoàn nhập)/trích lập dự phòng,(2.637.343),3.331.678,-2637343.0,3331678.0
Chi phí/thu nhập khác (không bao gồm chi phí tài chính),Chi phí/thu nhập khác (không bao gồm chi phí tài chính),Chi phí/thu nhập khác (không bao gồm chi phí tài chính),69.034,(233.758),69034.0,-233758.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.413.714,9.340.533,5413714.0,9340533.0
