row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,,
Số đầu năm,Vốn cổ phần đã phát hành > Số đầu năm,Số đầu năm,34.447.691,34.309.140,34447691.0,34309140.0
Phát hành cổ phiếu phổ thông,Vốn cổ phần đã phát hành > Phát hành cổ phiếu phổ thông,Phát hành cổ phiếu phổ thông,-,138.551,,138551.0
Chia cổ tức bằng cổ phiếu,Vốn cổ phần đã phát hành > Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,4.227.842,-,4227842.0,
Số cuối năm,Vốn cổ phần đã phát hành > Số cuối năm,Số cuối năm,38.675.533,34.447.691,38675533.0,34447691.0
