row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Đơn vị tính: triệu VND > Số đầu năm > Giá gốc,Đơn vị tính: triệu VND > Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Đơn vị tính: triệu VND > Số đầu năm > Giá gốc,numeric__Đơn vị tính: triệu VND > Số đầu năm > Giá trị có thể thu hồi
Các khoản cho vay và lãi vay khó đòi,Các khoản cho vay và lãi vay khó đòi,Các khoản cho vay và lãi vay khó đòi,134.987,-,579.348,-,134987.0,,579348.0,
Các khoản phải thu khó đòi khác,Các khoản phải thu khó đòi khác,Các khoản phải thu khó đòi khác,50.426,11.773,4.944,-,50426.0,11773.0,4944.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,185.413,11.773,584.292,-,185413.0,11773.0,584292.0,
