row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm
,,,Giá gốc,VND,VND,VND,,,,
,,,Giá gốc,Dự phòng phải thu khó đòi,Giá gốc,Dự phòng phải thu khó đòi,,,,
Phải thu thuế nhà thầu đối với lãi vay các khoản vay nước ngoài,Phải thu thuế nhà thầu đối với lãi vay các khoản vay nước ngoài,Phải thu thuế nhà thầu đối với lãi vay các khoản vay nước ngoài,43.228.523.461,43.228.523.461,43.228.523.461,42.557.628.129,43228523461.0,43228523461.0,43228523461.0,42557628129.0
Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,69.178.125.724,68.259.728.174,40.717.380,40.717.380,69178125724.0,68259728174.0,40717380.0,40717380.0
,,,112.406.649.185,111.488.251.635,43.269.240.841,42.598.345.509,112406649185.0,111488251635.0,43269240841.0,42598345509.0
