row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm,Số cuối nămVND > 66.360.405.438 > 66.276.506.932 > 53.250.989.119,Số đầu nămVND > 1.238.940.633 > 1.213.527.000 > 1.750.952.875,numeric__Số cuối nămVND > 66.360.405.438 > 66.276.506.932 > 53.250.989.119,numeric__Số đầu nămVND > 1.238.940.633 > 1.213.527.000 > 1.750.952.875
,,,185.887.901.489,4.203.420.508,185887901489.0,4203420508.0
Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay và nợ thuê tài chính ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay và nợ thuê tài chính ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay và nợ thuê tài chính ngắn hạn),66.360.405.438,1.238.940.633,66360405438.0,1238940633.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,119.527.496.051,2.964.479.875,119527496051.0,2964479875.0
