row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > VND Giảm,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > VND Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay dài hạn,Vay dài hạn,Vay dài hạn,4.203.420.508,4.203.420.508,189.885.420.631,17.047.633.133,177.041.208.006,177.041.208.006,4203420508.0,4203420508.0,189885420631.0,17047633133.0,177041208006.0,177041208006.0
Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Thủ Thiêm (i),Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Thủ Thiêm (i),Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Thủ Thiêm (i),-,-,189.370.000.000,15.781.000.000,173.589.000.000,173.589.000.000,,,189370000000.0,15781000000.0,173589000000.0,173589000000.0
Ngân hàng TMCP Công thương Việt Nam - Chi nhánh Bạc Liêu (ii),Ngân hàng TMCP Công thương Việt Nam - Chi nhánh Bạc Liêu (ii),Ngân hàng TMCP Công thương Việt Nam - Chi nhánh Bạc Liêu (ii),4.203.420.508,4.203.420.508,515.420.631,1.266.633.133,3.452.208.006,3.452.208.006,4203420508.0,4203420508.0,515420631.0,1266633133.0,3452208006.0,3452208006.0
Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,-,-,11.757.752.727,2.911.059.244,8.846.693.483,8.846.693.483,,,11757752727.0,2911059244.0,8846693483.0,8846693483.0
Công ty TNHH Một thành viên cho thuê tài chính Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam - Chi nhánh thành phố Hồ Chí Minh (iii),Công ty TNHH Một thành viên cho thuê tài chính Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam - Chi nhánh thành phố Hồ Chí Minh (iii),Công ty TNHH Một thành viên cho thuê tài chính Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam - Chi nhánh thành phố Hồ Chí Minh (iii),-,-,11.757.752.727,2.911.059.244,8.846.693.483,8.846.693.483,,,11757752727.0,2911059244.0,8846693483.0,8846693483.0
,,,4.203.420.508,4.203.420.508,201.643.173.358,19.958.692.377,185.887.901.489,185.887.901.489,4203420508.0,4203420508.0,201643173358.0,19958692377.0,185887901489.0,185887901489.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,,,,,
- Số phải trả trong vòng 12 tháng,Trong đó: > - Số phải trả trong vòng 12 tháng,- Số phải trả trong vòng 12 tháng,1.238.940.633,,,,66.360.405.438,,1238940633.0,,,,66360405438.0,
- Số phải trả sau 12 tháng,Trong đó: > - Số phải trả sau 12 tháng,- Số phải trả sau 12 tháng,2.964.479.875,,,,119.527.496.051,,2964479875.0,,,,119527496051.0,
