row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Công ty Cổ phần Lộc hóa dầu Bình Sơn,"Mua hàng hóa, dịch vụ > Công ty Cổ phần Lộc hóa dầu Bình Sơn",Công ty Cổ phần Lộc hóa dầu Bình Sơn,130.288.889,-,130288889.0,
b) Các bên liên quan khác theo Chuẩn mực Kế toán Việt Nam,"Mua hàng hóa, dịch vụ > b) Các bên liên quan khác theo Chuẩn mực Kế toán Việt Nam",b) Các bên liên quan khác theo Chuẩn mực Kế toán Việt Nam,120.781.276.460,161.441.525.814,120781276460.0,161441525814.0
Công ty Cổ phần Phân bón và Hóa chấtDầu khí Tây Nam Bộ,"Mua hàng hóa, dịch vụ > Công ty Cổ phần Phân bón và Hóa chấtDầu khí Tây Nam Bộ",Công ty Cổ phần Phân bón và Hóa chấtDầu khí Tây Nam Bộ,71.840.500.000,99.857.000.000,71840500000.0,99857000000.0
Công ty Cổ phần Đào tạo Kỹ thuật PVD,"Mua hàng hóa, dịch vụ > Công ty Cổ phần Đào tạo Kỹ thuật PVD",Công ty Cổ phần Đào tạo Kỹ thuật PVD,8.362.667.291,25.264.370.890,8362667291.0,25264370890.0
Công ty Cổ phần Dịch vụ Bảo vệ An ninhDầu khí Việt Nam - Chi nhánh Tây Nam Bộ,"Mua hàng hóa, dịch vụ > Công ty Cổ phần Dịch vụ Bảo vệ An ninhDầu khí Việt Nam - Chi nhánh Tây Nam Bộ",Công ty Cổ phần Dịch vụ Bảo vệ An ninhDầu khí Việt Nam - Chi nhánh Tây Nam Bộ,16.873.459.302,16.078.667.942,16873459302.0,16078667942.0
Công ty Cổ phần Xăng dầu Dầu khí Sài Gòn,"Mua hàng hóa, dịch vụ > Công ty Cổ phần Xăng dầu Dầu khí Sài Gòn",Công ty Cổ phần Xăng dầu Dầu khí Sài Gòn,10.447.322.023,10.846.409.568,10447322023.0,10846409568.0
Công ty Cổ phần Thương mại và Dịch vụKỹ thuật Khoan Dầu khí PVD,"Mua hàng hóa, dịch vụ > Công ty Cổ phần Thương mại và Dịch vụKỹ thuật Khoan Dầu khí PVD",Công ty Cổ phần Thương mại và Dịch vụKỹ thuật Khoan Dầu khí PVD,11.059.742.659,7.511.994.000,11059742659.0,7511994000.0
Chi nhánh Công ty Cổ phần Vận tải Dầu khíĐông Dương tại TP. Hồ Chí Minh,"Mua hàng hóa, dịch vụ > Chi nhánh Công ty Cổ phần Vận tải Dầu khíĐông Dương tại TP. Hồ Chí Minh",Chi nhánh Công ty Cổ phần Vận tải Dầu khíĐông Dương tại TP. Hồ Chí Minh,1.160.639.000,1.292.437.000,1160639000.0,1292437000.0
Công ty Cổ phần Vận tải Dầu khí Đông Dương,"Mua hàng hóa, dịch vụ > Công ty Cổ phần Vận tải Dầu khí Đông Dương",Công ty Cổ phần Vận tải Dầu khí Đông Dương,544.893.700,379.740.300,544893700.0,379740300.0
Công ty Cổ phần Chứng khoán Dầu khí,"Mua hàng hóa, dịch vụ > Công ty Cổ phần Chứng khoán Dầu khí",Công ty Cổ phần Chứng khoán Dầu khí,420.000.000,132.000.000,420000000.0,132000000.0
Chi nhánh Công ty Cổ phần Xăng dầu Dầu khíSài Gòn tại Cà Mau - Cửa hàng xăng dầu số 10,"Mua hàng hóa, dịch vụ > Chi nhánh Công ty Cổ phần Xăng dầu Dầu khíSài Gòn tại Cà Mau - Cửa hàng xăng dầu số 10",Chi nhánh Công ty Cổ phần Xăng dầu Dầu khíSài Gòn tại Cà Mau - Cửa hàng xăng dầu số 10,65.280.000,64.017.218,65280000.0,64017218.0
Công ty TNHH Khách sạn Dầu khí PTSC,"Mua hàng hóa, dịch vụ > Công ty TNHH Khách sạn Dầu khí PTSC",Công ty TNHH Khách sạn Dầu khí PTSC,6.772.485,14.888.896,6772485.0,14888896.0
,,,4.920.818.006.937,4.774.760.100.242,4920818006937.0,4774760100242.0
Cổ tức đã trả,Cổ tức đã trả,Cổ tức đã trả,Cổ tức đã trả,Cổ tức đã trả,,
Tập đoàn Dầu khí Việt Nam,Cổ tức đã trả > Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,800.046.114.000,1.200.069.171.000,800046114000.0,1200069171000.0
,,,800.046.114.000,1.200.069.171.000,800046114000.0,1200069171000.0
