row_label_raw,row_label_full,col_0,NGUỒN VỐN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
C.,C.,C.,NỘ PHẢI TRẢ,300,,5.551.670.737.163,5.274.583.193.141,,300.0,,5551670737163.0,5274583193141.0
I.,I.,I.,Nợ ngắn hạn,310,,4.680.730.113.512,4.517.257.789.256,,310.0,,4680730113512.0,4517257789256.0
1.,1.,1.,Phải trả người bán ngắn hạn,311,17,1.611.510.930.688,1.989.283.412.550,,311.0,17.0,1611510930688.0,1989283412550.0
2.,2.,2.,Người mua trả tiền trước ngắn hạn,312,18,233.211.694.839,23.307.675.261,,312.0,18.0,233211694839.0,23307675261.0
3.,3.,3.,Thuế và các khoản phải nộp Nhà nước,313,19,50.531.784.526,74.088.243.051,,313.0,19.0,50531784526.0,74088243051.0
4.,4.,4.,Phải trả người lao động,314,,168.882.879.845,150.051.864.301,,314.0,,168882879845.0,150051864301.0
5.,5.,5.,Chi phí phải trả ngắn hạn,315,20,466.157.762.224,444.104.239.194,,315.0,20.0,466157762224.0,444104239194.0
6.,6.,6.,Phải trả ngắn hạn khác,319,21,64.017.498.674,65.901.883.958,,319.0,21.0,64017498674.0,65901883958.0
7.,7.,7.,Vay và nợ thuê tài chính ngắn hạn,320,22,1.229.228.015.118,845.805.808.955,,320.0,22.0,1229228015118.0,845805808955.0
8.,8.,8.,Dự phòng phải trả ngắn hạn,321,23,616.680.781.280,588.968.647.901,,321.0,23.0,616680781280.0,588968647901.0
9.,9.,9.,"Quỹ khen thưởng, phúc lợi",322,24,240.508.766.318,335.746.014.085,,322.0,24.0,240508766318.0,335746014085.0
II.,II.,II.,Nợ dài hạn,330,,870.940.623.651,757.325.403.885,,330.0,,870940623651.0,757325403885.0
1.,1.,1.,Vay và nợ thuê tài chính dài hạn,338,25,119.527.496.051,2.964.479.875,,338.0,25.0,119527496051.0,2964479875.0
2.,2.,2.,Quỹ phát triển khoa học và công nghệ,343,26,751.413.127.600,754.360.924.010,,343.0,26.0,751413127600.0,754360924010.0
D.,D.,D.,VỐN CHỦ SỞ HỮU,400,,10.177.176.600.982,9.963.383.234.158,,400.0,,10177176600982.0,9963383234158.0
I.,I.,I.,Vốn chủ sở hữu,410,27,10.177.176.600.982,9.963.383.234.158,,410.0,27.0,10177176600982.0,9963383234158.0
1.,1.,1.,Vốn góp của chủ sở hữu,411,,5.294.000.000.000,5.294.000.000.000,,411.0,,5294000000000.0,5294000000000.0
,,,- Cổ phiếu phổ thông có quyền biểu quyết,411a,,5.294.000.000.000,5.294.000.000.000,,,,5294000000000.0,5294000000000.0
2.,2.,2.,Vốn khác của chủ sở hữu,414,,3.665.420.000,3.665.420.000,,414.0,,3665420000.0,3665420000.0
3.,3.,3.,Quỹ đầu tư phát triển,418,,2.964.211.891.877,2.593.275.403.270,,418.0,,2964211891877.0,2593275403270.0
4.,4.,4.,Lợi nhuận sau thuế chưa phân phối,421,,1.882.513.091.925,2.044.851.345.036,,421.0,,1882513091925.0,2044851345036.0
,,,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,421a,,984.147.745.207,1.425.163.039.214,,,,984147745207.0,1425163039214.0
,,,- Lợi nhuận sau thuế chưa phân phối năm nay,421b,,898.365.346.718,619.688.305.822,,,,898365346718.0,619688305822.0
5.,5.,5.,Lợi ích của cổ đông không kiểm soát,429,,32.786.197.180,27.591.065.852,,429.0,,32786197180.0,27591065852.0
,,,TỔNG CỘNG NGUỒN VỐN (440=300+400),440,,15.728.847.338.145,15.237.966.427.299,,440.0,,15728847338145.0,15237966427299.0
