row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày 31 tháng 12 năm 2024,Năm tài chính kết thúc ngày 31 tháng 12 năm 2024_1,Năm tài chính kết thúc ngày 31 tháng 12 năm 2024_2,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm 2024,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm 2024_1,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm 2024_2
,,,Số liệu báo cáo trước đây,Điều chỉnh,Số liệu điều chỉnh lại,,,
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),7.856.767.812.178,-,7.856.767.812.178,7856767812178.0,,7856767812178.0
"Trích quỹ khen thưởng, phúc lợi (VND)","Trích quỹ khen thưởng, phúc lợi (VND)","Trích quỹ khen thưởng, phúc lợi (VND)",(624.987.179.579),-,(624.987.179.579),-624987179579.0,,-624987179579.0
,,,7.231.780.632.599,-,7.231.780.632.599,7231780632599.0,,7231780632599.0
Bình quân gia quyền số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân gia quyền số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân gia quyền số cổ phiếu phổ thông đang lưu hành (cổ phiếu),1.462.653.544,222.176.999,1.684.830.543,1462653544.0,222176999.0,1684830543.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),4.944,(652),4.292,4944.0,-652.0,4292.0
