row_label_raw,row_label_full,col_0,col_1,31/12/2025 > Giá gốc VND,31/12/2025 > Giá trị ghi sở VND,31/12/2024 > Giá gốc VND,31/12/2024 > Giá trị ghi sở VND,numeric__col_1,numeric__31/12/2025 > Giá gốc VND,numeric__31/12/2025 > Giá trị ghi sở VND,numeric__31/12/2024 > Giá gốc VND,numeric__31/12/2024 > Giá trị ghi sở VND
i),i),i),Ngắn hạn,,,,,,,,,
i),i) > i),i),Tiền gửi ngân hàng có kỳ hạn – ngắn hạn (*),29.630.986.737.440,29.630.986.737.440,21.785.213.686.808,21.785.213.686.808,,29630986737440.0,29630986737440.0,21785213686808.0,21785213686808.0
i),i) > i),i),Khác,33.275.051.776,-,33.275.051.776,-,,33275051776.0,,33275051776.0,
i),i) > i),i),,29.664.261.789.216,29.630.986.737.440,21.818.488.738.584,21.785.213.686.808,,29664261789216.0,29630986737440.0,21818488738584.0,21785213686808.0
ii),ii),ii),Dài hạn,,,,,,,,,
ii),ii) > ii),ii),Tiền gửi ngân hàng có kỳ hạn – dài hạn (*),-,-,200.000.000,200.000.000,,,,200000000.0,200000000.0
