row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2025 VND,Tại ngày 31 tháng 12 năm > 2024 VND,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2025 VND,numeric__Tại ngày 31 tháng 12 năm > 2024 VND
300,300,300,NỘ PHẢI TRẢ,,44.393.950.887.086,36.272.455.573.820,,,44393950887086.0,36272455573820.0
310,310,310,Nợ ngắn hạn,,41.524.928.721.230,34.836.184.067.740,,,41524928721230.0,34836184067740.0
311,311,311,Phải trả người bán ngắn hạn,17,3.837.081.314.767,4.423.912.840.298,,17.0,3837081314767.0,4423912840298.0
312,312,312,Người mua trả tiền trước ngắn hạn,18,734.726.007.595,562.066.755.666,,18.0,734726007595.0,562066755666.0
313,313,313,Thuế và các khoản phải nộp Nhà nước,13(b),2.199.487.107.880,2.298.821.801.748,,,2199487107880.0,2298821801748.0
314,314,314,Phải trả người lao động,,5.724.811.126.353,4.341.013.546.853,,,5724811126353.0,4341013546853.0
315,315,315,Chi phí phải trả ngắn hạn,19,1.765.446.702.057,1.241.089.122.260,,19.0,1765446702057.0,1241089122260.0
317,317,317,Phải trả theo tiến độ kế hoạch hợp đồng,8,85.650.109.236,92.738.882.375,,8.0,85650109236.0,92738882375.0
318,318,318,Doanh thu chưa thực hiện ngắn hạn,20(a),4.233.698.718.701,4.224.649.366.399,,,4233698718701.0,4224649366399.0
319,319,319,Phải trả ngắn hạn khác,21(a),1.014.754.880.632,874.015.837.328,,,1014754880632.0,874015837328.0
320,320,320,Vay và nợ thuê tài chính ngắn hạn,22(a),19.169.697.497.955,14.446.238.451.323,,,19169697497955.0,14446238451323.0
321,321,321,Dự phòng phải trả ngắn hạn,,599.498.384.069,496.600.145.127,,,599498384069.0,496600145127.0
322,322,322,"Quỹ khen thưởng, phúc lợi",,2.160.076.871.985,1.835.037.318.363,,,2160076871985.0,1835037318363.0
330,330,330,Nợ dài hạn,,2.869.022.165.856,1.436.271.506.080,,,2869022165856.0,1436271506080.0
336,336,336,Doanh thu chưa thực hiện dài hạn,20(b),152.241.175.129,131.344.534.204,,,152241175129.0,131344534204.0
337,337,337,Phải trả dài hạn khác,21(b),149.213.186.822,183.788.442.785,,,149213186822.0,183788442785.0
338,338,338,Vay và nợ thuê tài chính dài hạn,22(b),1.903.789.988.184,501.115.537.075,,,1903789988184.0,501115537075.0
341,341,341,Thuế thu nhập hoãn lại phải trả,32(b),257.727.308.967,356.966.680.614,,,257727308967.0,356966680614.0
342,342,342,Dự phòng phải trả dài hạn,,405.858.410.471,262.864.215.119,,,405858410471.0,262864215119.0
343,343,343,Quỹ phát triển khoa học và công nghệ,,192.096.283,192.096.283,,,192096283.0,192096283.0
